"","Time","SC","IC","SN","IN"
"33",960,158.962266527303,81.719383063581,182.457995106187,326.860355302929
"34",990,163.919509131829,91.0264962799982,165.794641445545,329.259353142628
"35",1020,168.202896450747,100.40310071122,151.111792020198,330.282210817834
"36",1050,171.826808211539,109.739935389008,138.284594221417,330.148662178036
"37",1080,174.818758247898,118.936885482144,127.165987184315,329.078369085643
"38",1110,177.216759159371,127.905445326551,117.59712628705,327.280669227027
"39",1140,179.066690768486,136.570204728511,109.415726875574,324.947377627429
"40",1170,180.41978574862,144.869470274826,102.462377344685,322.248366631869
"41",1200,181.330341674656,152.755159539038,96.5849708336509,319.329527952655
"42",1230,181.853727366364,160.192199969281,91.6417005264398,316.312372137914
"43",1260,182.044682694947,167.157535102612,87.5028208778149,313.294961324626
"44",1290,181.955930659515,173.638857300068,84.051410229401,310.353801811016
"45",1320,181.637150318448,179.633223967054,81.1834601316254,307.546165582872
"46",1350,181.134227225094,185.145638448275,78.8074957561234,304.912638570508
"47",1380,180.488764360776,190.187656088603,76.8438701539002,302.47970939672
"48",1410,179.737828126679,194.77606340801,75.2238631110604,300.26224535425
"49",1440,178.913876539833,198.931663990441,73.8886723311008,298.265787138624
"50",1470,178.04484239791,202.678188499485,72.7883723637974,296.488596738807
"51",1500,177.15433129395,206.041337423952,71.8808839357694,294.923447346328
"52",1530,176.261899422003,209.047960150809,71.1309917718746,293.559148655313
"53",1560,175.38338990265,211.725360999102,70.5094240112845,292.381825086963
"54",1590,174.531299507053,214.100728749633,69.9920095682801,291.375962175034
"55",1620,173.715160707304,216.200678062142,69.5589178431557,290.525243387398
"56",1650,172.941921215293,218.050891398179,69.1939820217827,289.813205364744
"57",1680,172.216311856725,219.675850497967,68.8841035341535,289.223734111153
"58",1710,171.541193505055,221.098644808931,68.6187336350364,288.741428050977
"59",1740,170.917877491636,222.340846131883,68.3894266945022,288.351849681978
"60",1770,170.346416968447,223.422438341891,68.1894582344994,288.041686455161
"61",1800,169.825866859603,224.361792785553,68.013501637278,287.798838717565
"62",1830,169.354512433274,225.175680308791,67.8573567285751,287.612450529359
"63",1860,168.930067234935,225.87931207117,67.7177238266475,287.472896867247
"64",1890,168.549842387548,226.486401263535,67.5920161298515,287.371740219064
"65",1920,168.210888094093,227.00924220339,67.4782077835369,287.301661918979
"66",1950,167.91011063059,227.458799450132,67.3747097840409,287.256380135236
"67",1980,167.644366858223,227.844802992563,67.2802703247854,287.230559824427
"68",2010,167.410540686303,228.175848385651,67.1938941486871,287.219716779358
"69",2040,167.205599719891,228.459493767764,67.1147814431335,287.220125069211
"70",2070,167.026638242136,228.70235659311,67.0422793928371,287.228725771916
"71",2100,166.870910498548,228.910209743146,66.9758420023704,287.243037755934
"72",2130,166.735849890688,229.088070072836,66.9150030519695,287.261076984505
"73",2160,166.619080889171,229.240281855095,66.8593547616255,287.281282494108
"74",2190,166.518424181458,229.370594228914,66.8085319356865,287.302449653941
"75",2220,166.431896304562,229.482232562895,66.7622007331301,287.323670399412
"76",2250,166.357705101697,229.577963436892,66.720050780259,287.344280681151
"77",2280,166.294242049199,229.660153396582,66.6817898495669,287.363814704651
"78",2310,166.240072367562,229.730821695291,66.6471404327306,287.381965504416
"79",2340,166.193923650222,229.791687321555,66.6158376790948,287.398551349128
"80",2370,166.154673620351,229.844210673531,66.5876282877572,287.41348741836
"81",2400,166.121337511555,229.889630250419,66.5622700358327,287.426762202193
"82",2430,166.093055475339,229.928994742741,66.5395317022074,287.438418079713
"83",2460,166.069080382816,229.963190799858,66.5191932058531,287.448535611472
"84",2490,166.048765189482,229.99296915214,66.5010458490536,287.457219809324
"85",2520,166.031552500486,230.018963447553,66.4848926034087,287.464591448551
"86",2550,166.016964187205,230.041708537473,66.4705482459392,287.470779029382
"87",2580,166.004591519571,230.061656745654,66.4578394203871,287.475912314387
"88",2610,165.994086381163,230.079190660306,66.446604698431,287.480118260099
"89",2640,165.985153238292,230.094634471227,66.4366944416756,287.483517848805
"90",2670,165.977542170231,230.10826319681,66.4279705729642,287.486224059994
"91",2700,165.971042542985,230.120310584615,66.4203062614135,287.488340610986
"92",2730,165.965477162523,230.130976125123,66.4135855125155,287.489961199837
"93",2760,165.960697417229,230.140430476021,66.4077026899978,287.491169416752
"94",2790,165.956578962783,230.148820126323,66.4025619840669,287.492038926826
"95",2820,165.953017966796,230.156271299633,66.3980768387837,287.492633894787
"96",2850,165.949927863178,230.162893186142,66.3941693556515,287.493009595028
"97",2880,165.947236491377,230.168780700486,66.3907696381649,287.493213169972
"98",2910,165.944884135454,230.174016280476,66.3878154501739,287.493284133896
"99",2940,165.942820785315,230.178672439675,66.3852511816806,287.493255593329
"100",2970,165.941004740282,230.182812988749,66.3830274121587,287.493154858809
"101",3000,165.939401291771,230.186494170305,66.381100416293,287.493004121631
