"","Control","Infection"
"1578",0.469863532530993,0.713487151231447
"1579",0.469643701345117,0.7135746462308
"1580",0.469423433197817,0.713662315145148
"1581",0.469202726537862,0.713750158591896
"1582",0.468981579806462,0.713838177191458
"1583",0.46875999143722,0.713926371567275
"1584",0.468537959856079,0.71401474234584
"1585",0.468315483481271,0.714103290156708
"1586",0.468092560723267,0.714192015632531
"1587",0.467869189984726,0.714280919409065
"1588",0.467645369660439,0.714370002125198
"1589",0.46742109813728,0.714459264422973
"1590",0.467196373794151,0.714548706947602
"1591",0.466971195001926,0.714638330347492
"1592",0.466745560123404,0.714728135274268
"1593",0.466519467513245,0.714818122382787
"1594",0.466292915517924,0.714908292331174
"1595",0.466065902475667,0.714998645780827
"1596",0.465838426716403,0.715089183396454
"1597",0.465610486561703,0.715179905846087
"1598",0.465382080324721,0.715270813801105
"1599",0.465153206310143,0.715361907936263
"1600",0.464923862814122,0.715453188929703
"1601",0.464694048124226,0.715544657462997
"1602",0.464463760519375,0.715636314221146
"1603",0.464232998269781,0.715728159892624
"1604",0.464001759636893,0.715820195169395
"1605",0.463770042873329,0.715912420746935
"1606",0.463537846222822,0.716004837324251
"1607",0.463305167920155,0.716097445603919
"1608",0.463072006191098,0.716190246292101
"1609",0.462838359252348,0.716283240098567
"1610",0.462604225311466,0.71637642773673
"1611",0.462369602566808,0.716469809923659
"1612",0.462134489207469,0.716563387380113
"1613",0.461898883413211,0.716657160830563
"1614",0.4616627833544,0.716751131003224
"1615",0.461426187191942,0.716845298630073
"1616",0.461189093077214,0.71693966444688
"1617",0.460951499151997,0.717034229193236
"1618",0.460713403548409,0.717128993612573
"1619",0.460474804388837,0.717223958452204
"1620",0.460235699785865,0.717319124463335
"1621",0.45999608784221,0.717414492401111
"1622",0.459755966650646,0.71751006302462
"1623",0.459515334293936,0.717605837096942
"1624",0.45927418884476,0.717701815385171
"1625",0.459032528365643,0.717797998660441
"1626",0.458790350908883,0.717894387697957
"1627",0.458547654516474,0.717990983277025
"1628",0.458304437220038,0.718087786181081
"1629",0.458060697040743,0.718184797197716
"1630",0.457816431989234,0.718282017118713
"1631",0.457571640065552,0.718379446740079
"1632",0.457326319259061,0.718477086862065
"1633",0.457080467548365,0.718574938289207
"1634",0.456834082901237,0.718673001830353
"1635",0.456587163274534,0.718771278298692
"1636",0.456339706614121,0.718869768511794
"1637",0.456091710854787,0.718968473291629
"1638",0.455843173920167,0.719067393464611
"1639",0.455594093722658,0.719166529861629
"1640",0.455344468163338,0.719265883318075
"1641",0.455094295131881,0.719365454673878
"1642",0.454843572506474,0.719465244773541
"1643",0.454592298153729,0.719565254466177
"1644",0.454340469928602,0.719665484605531
"1645",0.454088085674301,0.719765936050029
"1646",0.453835143222204,0.719866609662806
"1647",0.453581640391765,0.719967506311736
"1648",0.453327574990429,0.720068626869481
"1649",0.453072944813542,0.720169972213517
"1650",0.452817747644257,0.720271543226165
"1651",0.452561981253445,0.720373340794649
"1652",0.452305643399601,0.720475365811106
"1653",0.452048731828752,0.720577619172636
"1654",0.451791244274362,0.720680101781349
"1655",0.451533178457235,0.720782814544384
"1656",0.451274532085422,0.720885758373961
"1657",0.451015302854123,0.720988934187414
"1658",0.450755488445585,0.72109234290723
"1659",0.45049508652901,0.721195985461091
"1660",0.45023409476045,0.72129986278191
"1661",0.449972510782708,0.721403975807877
"1662",0.449710332225235,0.721508325482495
"1663",0.449447556704028,0.721612912754616
"1664",0.449184181821528,0.721717738578496
"1665",0.448920205166509,0.721822803913828
"1666",0.44865562431398,0.721928109725779
"1667",0.448390436825074,0.722033656985045
"1668",0.448124640246938,0.722139446667885
"1669",0.447858232112629,0.722245479756169
"1670",0.447591209941,0.722351757237413
"1671",0.447323571236589,0.722458280104842
"1672",0.44705531348951,0.72256504935741
"1673",0.446786434175336,0.722672065999866
"1674",0.446516930754984,0.722779331042792
"1675",0.446246800674606,0.722886845502646
"1676",0.445976041365461,0.722994610401807
"1677",0.445704650243808,0.723102626768634
"1678",0.445432624710779,0.723210895637501
"1679",0.445159962152264,0.723319418048851
"1680",0.444886659938784,0.72342819504924
"1681",0.444612715425374,0.723537227691394
"1682",0.444338125951455,0.723646517034248
"1683",0.444062888840709,0.723756064143001
"1684",0.443787001400955,0.723865870089172
"1685",0.443510460924016,0.723975935950639
"1686",0.443233264685596,0.724086262811702
"1687",0.442955409945144,0.724196851763127
"1688",0.442676893945728,0.724307703902198
"1689",0.442397713913895,0.724418820332779
"1690",0.442117867059541,0.724530202165357
"1691",0.441837350575774,0.724641850517104
"1692",0.441556161638776,0.724753766511932
"1693",0.441274297407666,0.724865951280531
"1694",0.440991755024355,0.724978405960455
"1695",0.440708531613413,0.725091131696153
"1696",0.440424624281914,0.725204129639039
"1697",0.440140030119303,0.725317400947541
"1698",0.439854746197242,0.725430946787167
"1699",0.439568769569465,0.725544768330563
"1700",0.439282097271631,0.725658866757562
"1701",0.438994726321166,0.725773243255257
"1702",0.43870665371712,0.725887899018063
"1703",0.438417876440005,0.72600283524776
"1704",0.438128391451644,0.726118053153576
"1705",0.437838195695011,0.726233553952236
"1706",0.437547286094073,0.72634933886803
"1707",0.437255659553632,0.726465409132883
"1708",0.436963312959155,0.726581765986405
"1709",0.436670243176619,0.726698410675972
"1710",0.436376447052338,0.726815344456781
"1711",0.4360819214128,0.726932568591919
"1712",0.435786663064491,0.727050084352442
"1713",0.435490668793734,0.727167893017416
"1714",0.435193935366504,0.727285995874028
"1715",0.434896459528262,0.727404394217606
"1716",0.434598238003772,0.727523089351734
"1717",0.434299267496925,0.727642082588287
"1718",0.433999544690559,0.727761375247538
"1719",0.433699066246271,0.727880968658202
"1720",0.433397828804238,0.728000864157518
"1721",0.433095828983026,0.728121063091334
"1722",0.432793063379402,0.728241566814169
"1723",0.432489528568146,0.728362376689295
"1724",0.432185221101849,0.728483494088817
"1725",0.431880137510728,0.72860492039374
"1726",0.431574274302422,0.728726656994063
"1727",0.431267627961794,0.728848705288839
"1728",0.430960194950725,0.72897106668628
"1729",0.43065197170792,0.729093742603814
"1730",0.430342954648689,0.729216734468183
"1731",0.430033140164745,0.729340043715525
"1732",0.429722524623991,0.729463671791447
"1733",0.429411104370305,0.729587620151123
"1734",0.429098875723327,0.729711890259375
"1735",0.428785834978237,0.729836483590752
"1736",0.428471978405536,0.729961401629638
"1737",0.42815730225082,0.73008664587032
"1738",0.427841802734554,0.730212217817092
"1739",0.427525476051847,0.730338118984341
"1740",0.427208318372214,0.730464350896632
"1741",0.426890325839349,0.730590915088816
"1742",0.42657149457088,0.730717813106118
"1743",0.426251820658136,0.730845046504225
"1744",0.425931300165902,0.730972616849392
"1745",0.425609929132171,0.731100525718539
"1746",0.425287703567901,0.731228774699343
"1747",0.424964619456758,0.731357365390346
"1748",0.424640672754868,0.731486299401049
"1749",0.424315859390556,0.73161557835202
"1750",0.423990175264086,0.731745203874992
"1751",0.423663616247396,0.731875177612977
"1752",0.423336178183838,0.732005501220362
"1753",0.423007856887901,0.732136176363025
"1754",0.422678648144942,0.73226720471843
"1755",0.422348547710911,0.732398587975758
"1756",0.422017551312069,0.732530327835992
"1757",0.421685654644705,0.732662426012058
"1758",0.421352853374851,0.732794884228916
"1759",0.421019143137994,0.732927704223685
"1760",0.420684519538779,0.73306088774576
"1761",0.420348978150714,0.733194436556931
"1762",0.420012514515874,0.733328352431493
"1763",0.419675124144586,0.733462637156384
"1764",0.419336802515132,0.73359729253129
"1765",0.418997545073433,0.733732320368783
"1766",0.418657347232733,0.733867722494435
"1767",0.418316204373281,0.734003500746953
"1768",0.417974111842006,0.734139656978307
"1769",0.417631064952191,0.734276193053854
"1770",0.417287058983144,0.73441311085248
"1771",0.416942089179856,0.734550412266723
"1772",0.416596150752665,0.734688099202919
"1773",0.416249238876914,0.734826173581329
"1774",0.4159013486926,0.734964637336278
"1775",0.415552475304022,0.73510349241631
"1776",0.41520261377942,0.735242740784309
"1777",0.41485175915062,0.735382384417664
"1778",0.414499906412663,0.735522425308394
"1779",0.414147050523433,0.735662865463311
"1780",0.413793186403287,0.735803706904164
"1781",0.413438308934664,0.735944951667797
"1782",0.413082412961714,0.736086601806282
"1783",0.412725493289889,0.73622865938711
"1784",0.412367544685567,0.736371126493307
"1785",0.412008561875633,0.736514005223631
"1786",0.411648539547086,0.736657297692703
"1787",0.411287472346624,0.736801006031196
"1788",0.410925354880221,0.736945132385981
"1789",0.410562181712715,0.737089678920312
"1790",0.410197947367373,0.737234647813981
"1791",0.409832646325458,0.737380041263501
"1792",0.409466273025797,0.73752586148227
"1793",0.409098821864323,0.737672110700766
"1794",0.408730287193637,0.737818791166711
"1795",0.408360663322542,0.737965905145257
"1796",0.407989944515585,0.738113454919172
"1797",0.407618124992587,0.73826144278902
"1798",0.407245198928163,0.738409871073368
"1799",0.406871160451245,0.738558742108959
"1800",0.406496003644591,0.738708058250909
"1801",0.406119722544289,0.738857821872921
"1802",0.405742311139259,0.739008035367461
"1803",0.405363763370737,0.739158701145976
"1804",0.404984073131765,0.739309821639098
"1805",0.404603234266665,0.73946139929685
"1806",0.40422124057051,0.739613436588852
"1807",0.403838085788589,0.739765936004542
"1808",0.403453763615853,0.739918900053392
"1809",0.403068267696371,0.740072331265127
"1810",0.402681591622771,0.740226232189942
"1811",0.402293728935661,0.740380605398742
"1812",0.401904673123062,0.740535453483359
"1813",0.401514417619823,0.740690779056786
"1814",0.401122955807023,0.740846584753423
"1815",0.400730281011375,0.741002873229305
"1816",0.400336386504616,0.741159647162342
"1817",0.399941265502884,0.741316909252584
"1818",0.399544911166097,0.74147466222245
"1819",0.399147316597315,0.74163290881699
"1820",0.39874847484209,0.741791651804143
"1821",0.398348378887817,0.741950893975001
"1822",0.397947021663071,0.742110638144052
"1823",0.397544396036927,0.742270887149482
"1824",0.397140494818279,0.742431643853423
"1825",0.396735310755151,0.74259291114223
"1826",0.396328836533985,0.742754691926772
"1827",0.395921064778934,0.742916989142714
"1828",0.395511988051133,0.743079805750792
"1829",0.395101598847964,0.74324314473713
"1830",0.394689889602315,0.743407009113507
"1831",0.394276852681814,0.743571401917686
"1832",0.393862480388065,0.743736326213706
"1833",0.393446764955868,0.743901785092192
"1834",0.393029698552426,0.744067781670675
"1835",0.392611273276539,0.744234319093915
"1836",0.392191481157793,0.744401400534212
"1837",0.391770314155722,0.744569029191753
"1838",0.391347764158979,0.744737208294935
"1839",0.390923822984472,0.744905941100708
"1840",0.3904984823765,0.745075230894929
"1841",0.390071734005874,0.745245080992686
"1842",0.389643569469017,0.745415494738702
"1843",0.389213980287067,0.745586475507635
"1844",0.38878295790494,0.745758026704503
"1845",0.388350493690409,0.745930151765009
"1846",0.387916578933135,0.746102854155967
"1847",0.38748120484372,0.746276137375633
"1848",0.38704436255271,0.746450004954145
"1849",0.386606043109604,0.746624460453889
"1850",0.386166237481845,0.746799507469914
"1851",0.385724936553783,0.746975149630335
"1852",0.385282131125634,0.747151390596765
"1853",0.384837811912417,0.747328234064713
"1854",0.38439196954288,0.747505683764028
"1855",0.383944594558387,0.747683743459349
"1856",0.383495677411823,0.747862416950518
"1857",0.383045208466451,0.748041708073055
"1858",0.382593177994761,0.748221620698602
"1859",0.382139576177303,0.748402158735403
"1860",0.381684393101494,0.748583326128759
"1861",0.381227618760413,0.748765126861529
"1862",0.38076924305157,0.7489475649546
"1863",0.380309255775657,0.749130644467402
"1864",0.379847646635276,0.749314369498399
"1865",0.379384405233652,0.749498744185613
"1866",0.378919521073316,0.749683772707139
"1867",0.37845298355477,0.749869459281684
"1868",0.37798478197513,0.750055808169103
"1869",0.377514905526746,0.750242823670947
"1870",0.377043343295797,0.750430510131025
"1871",0.376570084260861,0.750618871935975
"1872",0.376095117291463,0.750807913515836
"1873",0.375618431146599,0.750997639344637
"1874",0.375140014473227,0.751188053941006
"1875",0.374659855804746,0.751379161868758
"1876",0.374177943559427,0.751570967737543
"1877",0.373694266038844,0.751763476203446
"1878",0.373208811426251,0.75195669196965
"1879",0.372721567784947,0.752150619787085
"1880",0.372232523056606,0.752345264455083
"1881",0.371741665059582,0.752540630822056
"1882",0.371248981487174,0.752736723786198
"1883",0.370754459905872,0.752933548296169
"1884",0.370258087753562,0.753131109351817
"1885",0.369759852337706,0.753329412004892
"1886",0.369259740833476,0.75352846135981
"1887",0.368757740281879,0.753728262574377
"1888",0.368253837587819,0.753928820860571
"1889",0.367748019518145,0.754130141485316
"1890",0.367240272699644,0.754332229771284
"1891",0.366730583617022,0.7545350910977
"1892",0.366218938610822,0.754738730901165
"1893",0.365705323875321,0.754943154676492
"1894",0.365189725456382,0.755148367977558
"1895",0.364672129249249,0.755354376418211
"1896",0.364152520996349,0.755561185673095
"1897",0.363630886284981,0.755768801478614
"1898",0.363107210545029,0.755977229633818
"1899",0.362581479046589,0.756186476001358
"1900",0.36205367689757,0.756396546508429
"1901",0.361523789041232,0.756607447147769
"1902",0.360991800253701,0.756819183978627
"1903",0.360457695141415,0.757031763127793
"1904",0.359921458138521,0.757245190790638
"1905",0.359383073504237,0.757459473232145
"1906",0.358842525320151,0.757674616787998
"1907",0.358299797487462,0.757890627865685
"1908",0.357754873724175,0.758107512945601
"1909",0.35720773756224,0.758325278582194
"1910",0.356658372344633,0.758543931405122
"1911",0.356106761222368,0.75876347812045
"1912",0.355552887151466,0.758983925511854
"1913",0.35499673288985,0.75920528044185
"1914",0.354438280994182,0.759427549853061
"1915",0.353877513816633,0.759650740769499
"1916",0.353314413501594,0.759874860297874
"1917",0.352748961982304,0.760099915628933
"1918",0.352181140977422,0.760325914038837
"1919",0.351610931987529,0.760552862890535
"1920",0.351038316291537,0.76078076963521
"1921",0.350463274943053,0.761009641813711
"1922",0.349885788766636,0.761239487058056
"1923",0.349305838354002,0.761470313092935
"1924",0.34872340406012,0.761702127737265
"1925",0.348138465999253,0.76193493890577
"1926",0.347551004040894,0.762168754610591
"1927",0.346960997805622,0.762403582962938
"1928",0.34636842666087,0.762639432174779
"1929",0.34577326971659,0.762876310560561
"1930",0.345175505820839,0.763114226538969
"1931",0.344575113555259,0.763353188634724
"1932",0.343972071230456,0.763593205480415
"1933",0.343366356881275,0.763834285818398
"1934",0.342757948261982,0.764076438502694
"1935",0.342146822841326,0.764319672500965
"1936",0.341532957797484,0.764563996896523
"1937",0.340916330012914,0.764809420890382
"1938",0.340296916069072,0.765055953803354
"1939",0.339674692241008,0.765303605078206
"1940",0.339049634491857,0.765552384281848
"1941",0.33842171846717,0.765802301107596
"1942",0.337790919489158,0.76605336537745
"1943",0.337157212550751,0.766305587044476
"1944",0.336520572309561,0.7665589761952
"1945",0.335880973081679,0.766813543052068
"1946",0.335238388835327,0.76706929797599
"1947",0.334592793184374,0.767326251468907
"1948",0.333944159381677,0.767584414176447
"1949",0.333292460312269,0.76784379689064
"1950",0.332637668486396,0.768104410552679
"1951",0.331979756032359,0.768366266255778
"1952",0.331318694689208,0.768629375248074
"1953",0.330654455799227,0.76889374893563
"1954",0.329987010300267,0.769159398885466
"1955",0.329316328717863,0.76942633682871
"1956",0.328642381157162,0.769694574663814
"1957",0.32796513729465,0.769964124459838
"1958",0.327284566369669,0.770234998459832
"1959",0.326600637175727,0.770507209084287
"1960",0.325913318051559,0.770780768934703
"1961",0.325222576871998,0.771055690797216
"1962",0.324528381038584,0.771331987646334
"1963",0.323830697469919,0.77160967264879
"1964",0.323129492591818,0.771888759167434
"1965",0.322424732327141,0.772169260765316
"1966",0.321716382085401,0.772451191209788
"1967",0.321004406752075,0.772734564476785
"1968",0.320288770677642,0.773019394755166
"1969",0.319569437666313,0.773305696451217
"1970",0.318846370964459,0.773593484193249
"1971",0.318119533248745,0.773882772836321
"1972",0.31738888661391,0.774173577467099
"1973",0.316654392560221,0.774465913408868
"1974",0.315916011980596,0.774759796226629
"1975",0.315173705147346,0.775055241732398
"1976",0.314427431698554,0.775352265990626
"1977",0.313677150624083,0.775650885323747
"1978",0.312922820251153,0.775951116317949
"1979",0.31216439822956,0.776252975829028
"1980",0.311401841516401,0.776556480988496
"1981",0.310635106360433,0.776861649209776
"1982",0.309864148285917,0.777168498194658
"1983",0.309088922076018,0.777477045939894
"1984",0.308309381755718,0.777787310743993
"1985",0.307525480574203,0.778099311214247
"1986",0.306737170986741,0.778413066273934
"1987",0.305944404636018,0.778728595169743
"1988",0.305147132332893,0.779045917479443
"1989",0.30434530403658,0.779365053119769
"1990",0.303538868834235,0.779686022354533
"1991",0.302727774919874,0.780008845803035
"1992",0.301911969572683,0.780333544448684
"1993",0.301091399134616,0.780660139647914
"1994",0.300266008987306,0.780988653139379
"1995",0.299435743528232,0.78131910705344
"1996",0.298600546146148,0.781651523921931
"1997",0.297760359195689,0.781985926688282
"1998",0.296915123971177,0.782322338717939
"1999",0.296064780679579,0.782660783809122
"2000",0.295209268412556,0.783001286203957
"2001",0.294348525117601,0.783343870599961
"2002",0.293482487568222,0.783688562161901
"2003",0.292611091333102,0.784035386534088
"2004",0.291734270744242,0.784384369853038
"2005",0.290851958864011,0.784735538760591
"2006",0.289964087451048,0.785088920417492
"2007",0.289070586925015,0.785444542517405
"2008",0.288171386330098,0.785802433301453
"2009",0.287266413297254,0.786162621573231
"2010",0.286355594005076,0.786525136714397
"2011",0.285438853139324,0.786890008700767
"2012",0.284516113850954,0.787257268119023
"2013",0.283587297712643,0.787626946184023
"2014",0.282652324673742,0.787999074756718
"2015",0.281711113013537,0.788373686362772
"2016",0.280763579292833,0.788750814211807
"2017",0.279809638303656,0.789130492217447
"2018",0.278849203017102,0.789512755018069
"2019",0.277882184529236,0.789897637998314
"2020",0.276908492004826,0.79028517731151
"2021",0.275928032618977,0.790675409902892
"2022",0.274940711496472,0.791068373533741
"2023",0.273946431648711,0.791464106806483
"2024",0.272945093908176,0.791862649190774
"2025",0.271936596860229,0.792264041050653
"2026",0.27092083677221,0.792668323672751
"2027",0.269897707519617,0.793075539295673
"2028",0.268867100509248,0.793485731140598
"2029",0.267828904599181,0.793898943443112
"2030",0.266783006015378,0.794315221486415
"2031",0.265729288264777,0.794734611635911
"2032",0.264667632044703,0.79515716137524
"2033",0.263597915148314,0.795582919343954
"2034",0.262520012366035,0.796011935376702
"2035",0.261433795382581,0.796444260544247
"2036",0.260339132669473,0.796879947196226
"2037",0.259235889372704,0.797319049005888
"2038",0.258123927195404,0.797761621016753
"2039",0.257003104275057,0.798207719691519
"2040",0.25587327505514,0.798657402963126
"2041",0.254734290150728,0.799110730288266
"2042",0.253585996207832,0.799567762703351
"2043",0.252428235756012,0.800028562883181
"2044",0.251260847053933,0.800493195202413
"2045",0.250083663927392,0.800961725800043
"2046",0.248896515599466,0.801434222646978
"2047",0.247699226512162,0.801910755617049
"2048",0.246491616139178,0.802391396561518
"2049",0.245273498789123,0.802876219387413
