"","pN(Vert)","qC","pNHoriz","qN"
"434",0.3464,0.465334994359284,0.58118668195421,0.304142952313228
"435",0.3472,0.465908969524766,0.58202765126619,0.304145375305767
"436",0.348,0.466481713660736,0.582866931927516,0.3041460773068
"437",0.3488,0.467053230723315,0.583704527328965,0.304145063847023
"438",0.3496,0.467623524651693,0.58454044085451,0.304142340433461
"439",0.3504,0.468192599368213,0.585374675881324,0.304137912549591
"440",0.3512,0.468760458778468,0.586207235779803,0.30413178565547
"441",0.352,0.469327106771386,0.587038123913572,0.304123965187858
"442",0.3528,0.469892547219321,0.587867343639503,0.304114456560345
"443",0.3536,0.47045678397814,0.588694898307729,0.30410326516347
"444",0.3544,0.471019820887311,0.589520791261655,0.304090396364848
"445",0.3552,0.47158166176999,0.590345025837971,0.30407585550929
"446",0.356,0.472142310433107,0.591167605366668,0.304059647918921
"447",0.3568,0.472701770667454,0.591988533171052,0.304041778893306
"448",0.3576,0.473260046247768,0.592807812567753,0.304022253709566
"449",0.3584,0.473817140932817,0.593625446866745,0.304001077622495
"450",0.3592,0.474373058465485,0.594441439371351,0.303978255864683
"451",0.36,0.474927802572854,0.595255793378265,0.303953793646626
"452",0.3608,0.475481376966289,0.596068512177559,0.303927696156852
"453",0.3616,0.476033785341521,0.5968795990527,0.303899968562027
"454",0.3624,0.476585031378727,0.597689057280561,0.303870616007077
"455",0.3632,0.477135118742615,0.598496890131435,0.303839643615297
"456",0.364,0.4776840510825,0.599303100869048,0.30380705648847
"457",0.3648,0.478231832032391,0.600107692750575,0.303772859706975
"458",0.3656,0.478778465211069,0.600910669026647,0.303737058329902
"459",0.3664,0.479323954222162,0.60171203294137,0.303699657395162
"460",0.3672,0.479868302654232,0.602511787732335,0.303660661919598
"461",0.368,0.480411514080848,0.603309936630634,0.303620076899096
"462",0.3688,0.480953592060666,0.604106482860867,0.303577907308692
"463",0.3696,0.481494540137508,0.604901429641164,0.303534158102685
"464",0.3704,0.482034361840435,0.605694780183189,0.303488834214738
"465",0.3712,0.482573060683831,0.60648653769216,0.303441940557993
"466",0.372,0.483110640167472,0.607276705366856,0.303393482025173
"467",0.3728,0.483647103776605,0.608065286399635,0.303343463488687
"468",0.3736,0.484182454982024,0.608852283976445,0.30329188980074
"469",0.3744,0.484716697240143,0.609637701276835,0.303238765793433
"470",0.3752,0.485249833993071,0.610421541473971,0.303184096278871
"471",0.376,0.485781868668689,0.611203807734647,0.303127886049262
"472",0.3768,0.486312804680718,0.611984503219297,0.303070139877023
"473",0.3776,0.486842645428794,0.612763631082012,0.303010862514882
"474",0.3784,0.487371394298545,0.613541194470545,0.302950058695975
"475",0.3792,0.487899054661655,0.614317196526333,0.302887733133955
"476",0.38,0.488425629875943,0.615091640384501,0.302823890523085
"477",0.3808,0.488951123285431,0.615864529173883,0.302758535538339
"478",0.3816,0.489475538220414,0.616635866017026,0.302691672835504
"479",0.3824,0.489998877997532,0.61740565403021,0.302623307051275
"480",0.3832,0.490521145919839,0.618173896323457,0.302553442803356
"481",0.384,0.491042345276873,0.618940596000543,0.302482084690554
"482",0.3848,0.491562479344726,0.619705756159012,0.302409237292875
"483",0.3856,0.492081551386109,0.62046937989019,0.302334905171626
"484",0.3864,0.492599564650426,0.621231470279193,0.302259092869502
"485",0.3872,0.493116522373837,0.621992030404944,0.302181804910687
"486",0.388,0.493632427779325,0.622751063340182,0.302103045800947
"487",0.3888,0.494147284076768,0.623508572151479,0.302022820027721
"488",0.3896,0.494661094463002,0.624264559899246,0.301941132060216
"489",0.3904,0.495173862121885,0.62501902963775,0.301857986349501
"490",0.3912,0.495685590224369,0.625771984415126,0.301773387328596
"491",0.392,0.496196281928561,0.626523427273387,0.301687339412565
"492",0.3928,0.496705940379786,0.627273361248439,0.301599846998606
"493",0.3936,0.497214568710657,0.62802178937009,0.301510914466142
"494",0.3944,0.497722170041137,0.628768714662067,0.301420546176912
"495",0.3952,0.498228747478599,0.629514140142022,0.301328746475057
"496",0.396,0.498734304117898,0.630258068821552,0.30123551968721
"497",0.3968,0.499238843041423,0.631000503706202,0.301140870122586
"498",0.3976,0.499742367319169,0.631741447795486,0.301044802073068
"499",0.3984,0.500244880008796,0.632480904082891,0.300947319813291
"500",0.3992,0.500746384155687,0.633218875555898,0.300848427600737
"501",0.4,0.501246882793017,0.633955365195985,0.30074812967581
"502",0.4008,0.501746378941809,0.634690375978644,0.300646430261932
"503",0.4016,0.502244875610994,0.635423910873395,0.300543333565619
"504",0.4024,0.502742375797477,0.636155972843792,0.300438843776572
"505",0.4032,0.50323888248619,0.636886564847441,0.300332965067758
"506",0.404,0.503734398650158,0.637615689836006,0.300225701595494
"507",0.4048,0.504228927250553,0.638343350755226,0.300117057499529
"508",0.4056,0.504722471236758,0.639069550544926,0.300007036903129
"509",0.4064,0.505215033546421,0.639794292139027,0.299895643913155
"510",0.4072,0.505706617105517,0.640517578465557,0.29978288262015
"511",0.408,0.506197224828403,0.641239412446666,0.299668757098415
"512",0.4088,0.50668685961788,0.641959796998638,0.29955327140609
"513",0.4096,0.507175524365242,0.642678735031899,0.299436429585239
"514",0.4104,0.507663221950343,0.643396229451032,0.299318235661922
"515",0.4112,0.508149955241646,0.644112283154785,0.299198693646281
"516",0.412,0.508635727096283,0.64482689903609,0.299077807532614
"517",0.4128,0.509120540360109,0.645540079982067,0.298955581299456
"518",0.4136,0.50960439786776,0.646251828874038,0.298832018909654
"519",0.4144,0.510087302442705,0.646962148587543,0.298707124310448
"520",0.4152,0.510569256897303,0.647671041992343,0.298580901433543
"521",0.416,0.511050264032857,0.648378511952441,0.298453354195189
"522",0.4168,0.511530326639671,0.649084561326087,0.298324486496256
"523",0.4176,0.512009447497096,0.649789192965792,0.298194302222309
"524",0.4184,0.512487629373595,0.650492409718339,0.298062805243683
"525",0.4192,0.512964875026787,0.651194214424795,0.297929999415558
"526",0.42,0.513441187203503,0.651894609920522,0.297795888578032
"527",0.4208,0.513916568639841,0.65259359903519,0.297660476556196
"528",0.4216,0.514391022061216,0.653291184592784,0.297523767160207
"529",0.4224,0.514864550182411,0.653987369411621,0.297385764185361
"530",0.4232,0.515337155707632,0.65468215630436,0.297246471412162
"531",0.424,0.515808841330557,0.655375548078008,0.297105892606401
"532",0.4248,0.516279609734389,0.656067547533939,0.296964031519221
"533",0.4256,0.516749463591905,0.656758157467901,0.29682089188719
"534",0.4264,0.517218405565506,0.657447380670028,0.296676477432374
"535",0.4272,0.517686438307272,0.658135219924852,0.296530791862406
"536",0.428,0.518153564459007,0.658821678011313,0.296383838870552
"537",0.4288,0.518619786652289,0.659506757702771,0.296235622135788
"538",0.4296,0.519085107508524,0.660190461767018,0.296086145322862
"539",0.4304,0.519549529638989,0.660872792966287,0.295935412082368
"540",0.4312,0.520013055644886,0.661553754057266,0.295783426050811
"541",0.432,0.520475688117388,0.662233347791106,0.295630190850676
"542",0.4328,0.520937429637685,0.662911576913435,0.295475710090495
"543",0.4336,0.521398282777039,0.663588444164368,0.295319987364915
"544",0.4344,0.521858250096824,0.664263952278516,0.295163026254763
"545",0.4352,0.522317334148578,0.664938103985001,0.295004830327117
"546",0.436,0.522775537474051,0.665610902007464,0.294845403135365
"547",0.4368,0.523232862605246,0.666282349064078,0.294684748219275
"548",0.4376,0.523689312064473,0.666952447867556,0.29452286910506
"549",0.4384,0.524144888364391,0.667621201125166,0.294359769305442
"550",0.4392,0.524599594008053,0.668288611538738,0.294195452319716
"551",0.44,0.525053431488958,0.668954681804679,0.294029921633816
"552",0.4408,0.525506403291088,0.669619414613979,0.293863180720376
"553",0.4416,0.52595851188896,0.670282812652227,0.293695233038796
"554",0.4424,0.526409759747671,0.670944878599618,0.293526082035301
"555",0.4432,0.526860149322937,0.671605615130966,0.293355731143011
"556",0.444,0.527309683061142,0.672265024915712,0.293184183781995
"557",0.4448,0.527758363399384,0.67292311061794,0.293011443359338
"558",0.4456,0.528206192765514,0.673579874896381,0.292837513269201
"559",0.4464,0.528653173578182,0.674235320404432,0.292662396892882
"560",0.4472,0.529099308246884,0.674889449790158,0.292486097598877
"561",0.448,0.529544599171998,0.675542265696307,0.292308618742943
"562",0.4488,0.529989048744836,0.676193770760322,0.292129963668153
"563",0.4496,0.530432659347677,0.676843967614351,0.291950135704961
"564",0.4504,0.530875433353818,0.677492858885253,0.291769138171259
"565",0.4512,0.531317373127613,0.678140447194616,0.291586974372434
"566",0.452,0.531758481024512,0.678786735158762,0.291403647601433
"567",0.4528,0.53219875939111,0.67943172538876,0.291219161138815
"568",0.4536,0.532638210565181,0.680075420490435,0.291033518252815
"569",0.4544,0.533076836875724,0.680717823064382,0.290846722199395
"570",0.4552,0.533514640643003,0.681358935705971,0.290658776222308
"571",0.456,0.53395162417859,0.681998761005363,0.290469683553153
"572",0.4568,0.534387789785399,0.682637301547517,0.290279447411429
"573",0.4576,0.534823139757736,0.683274559912201,0.290088071004596
"574",0.4584,0.53525767638133,0.683910538674003,0.289895557528128
"575",0.4592,0.535691401933381,0.684545240402344,0.289701910165572
"576",0.46,0.536124318682593,0.68517866766148,0.2895071320886
"577",0.4608,0.536556428889218,0.685810823010524,0.289311226457067
"578",0.4616,0.536987734805095,0.686441709003446,0.289114196419063
"579",0.4624,0.537418238673686,0.687071328189091,0.288916045110973
"580",0.4632,0.537847942730117,0.687699683111183,0.288716775657527
"581",0.464,0.538276849201219,0.688326776308339,0.288516391171853
"582",0.4648,0.538704960305562,0.688952610314081,0.288314894755537
"583",0.4656,0.539132278253496,0.689577187656841,0.288112289498668
"584",0.4664,0.539558805247188,0.690200510859974,0.287908578479899
"585",0.4672,0.539984543480661,0.69082258244177,0.287703764766496
"586",0.468,0.54040949513983,0.691443404915461,0.28749785141439
"587",0.4688,0.540833662402542,0.692062980789232,0.28729084146823
"588",0.4696,0.541257047438609,0.692681312566233,0.287082737961438
"589",0.4704,0.541679652409848,0.693298402744587,0.286873543916256
"590",0.4712,0.54210147947012,0.6939142538174,0.286663262343799
"591",0.472,0.54252253076536,0.694528868272774,0.28645189624411
"592",0.4728,0.542942808433619,0.695142248593813,0.286239448606204
"593",0.4736,0.5433623146051,0.695754397258637,0.286025922408124
"594",0.4744,0.543781051402189,0.696365316740386,0.285811320616991
"595",0.4752,0.544199020939497,0.696975009507239,0.285595646189048
"596",0.476,0.544616225323892,0.697583478022416,0.285378902069719
"597",0.4768,0.545032666654534,0.698190724744191,0.285161091193652
"598",0.4776,0.545448347022914,0.698796752125902,0.28494221648477
"599",0.4784,0.545863268512884,0.699401562615962,0.28472228085632
"600",0.4792,0.546277433200695,0.700005158657866,0.284501287210922
"601",0.48,0.546690843155032,0.700607542690203,0.284279238440617
"602",0.4808,0.547103500437045,0.701208717146667,0.284056137426914
"603",0.4816,0.547515407100388,0.701808684456062,0.283831987040841
"604",0.4824,0.54792656519125,0.702407447042318,0.283606790142991
"605",0.4832,0.548336976748388,0.703005007324496,0.283380549583567
"606",0.484,0.548746643803163,0.703601367716799,0.283153268202432
"607",0.4848,0.549155568379575,0.704196530628586,0.282924948829157
"608",0.4856,0.549563752494291,0.704790498464373,0.282695594283063
"609",0.4864,0.549971198156682,0.705383273623852,0.282465207373272
"610",0.4872,0.550377907368856,0.705974858501894,0.28223379089875
"611",0.488,0.550783882125691,0.706565255488562,0.282001347648354
"612",0.4888,0.551189124414863,0.707154466969119,0.281767880400878
"613",0.4896,0.551593636216885,0.70774249532404,0.281533391925098
"614",0.4904,0.551997419505136,0.708329342929019,0.281297884979818
"615",0.4912,0.552400476245893,0.708915012154979,0.28106136231391
"616",0.492,0.552802808398363,0.709499505368084,0.280823826666369
"617",0.4928,0.553204417914716,0.710082824929746,0.280585280766344
"618",0.4936,0.553605306740114,0.710664973196634,0.280345727333193
"619",0.4944,0.554005476812745,0.711245952520687,0.280105169076524
"620",0.4952,0.554404930063854,0.71182576524912,0.279863608696233
"621",0.496,0.554803668417772,0.712404413724435,0.279621048882557
"622",0.4968,0.55520169379195,0.712981900284431,0.279377492316109
"623",0.4976,0.555599008096986,0.713558227262211,0.279132941667926
"624",0.4984,0.555995613236659,0.714133396986196,0.278887399599508
"625",0.4992,0.556391511107956,0.71470741178013,0.278640868762865
"626",0.5,0.556786703601108,0.71528027396309,0.278393351800554
"627",0.5008,0.557181192599612,0.715851985849497,0.278144851345726
"628",0.5016,0.557574979980268,0.716422549749126,0.277895370022165
"629",0.5024,0.557968067613204,0.716991967967112,0.27764491044433
"630",0.5032,0.55836045736191,0.717560242803963,0.277393475217397
"631",0.504,0.558752151083263,0.718127376555567,0.277141066937299
"632",0.5048,0.55914315062756,0.718693371513202,0.276887688190768
"633",0.5056,0.559533457838543,0.719258229963544,0.276633341555375
"634",0.5064,0.559923074553432,0.719821954188679,0.276378029599574
"635",0.5072,0.560312002602953,0.72038454646611,0.276121754882735
"636",0.508,0.560700243811365,0.720946009068767,0.275864519955191
"637",0.5088,0.561087799996489,0.721506344265016,0.275606327358275
"638",0.5096,0.561474672969737,0.722065554318667,0.275347179624359
"639",0.5104,0.561860864536142,0.722623641488987,0.275087079276895
"640",0.5112,0.562246376494381,0.723180608030703,0.274826028830454
"641",0.512,0.562631210636809,0.723736456194017,0.274564030790763
"642",0.5128,0.563015368749481,0.724291188224612,0.274301087654747
"643",0.5136,0.563398852612185,0.724844806363661,0.274037201910567
"644",0.5144,0.563781663998465,0.725397312847838,0.273772376037654
"645",0.5152,0.564163804675651,0.725948709909326,0.273506612506756
"646",0.516,0.564545276404886,0.726498999775823,0.273239913779965
"647",0.5168,0.564926080941152,0.727048184670558,0.272972282310765
"648",0.5176,0.565306220033298,0.727596266812292,0.272703720544063
"649",0.5184,0.565685695424065,0.728143248415333,0.272434230916229
"650",0.5192,0.566064508850114,0.728689131689543,0.272163815855135
"651",0.52,0.566442662042055,0.729233918840344,0.271892477780186
"652",0.5208,0.566820156724467,0.729777612068732,0.271620219102365
"653",0.5216,0.567196994615931,0.730320213571284,0.271347042224261
"654",0.5224,0.56757317742905,0.730861725540163,0.271072949540114
"655",0.5232,0.56794870687048,0.731402150163134,0.270797943435845
"656",0.524,0.568323584640953,0.731941489623566,0.270522026289094
"657",0.5248,0.568697812435305,0.732479746100446,0.270245200469257
"658",0.5256,0.569071391942497,0.733016921768384,0.26996746833752
"659",0.5264,0.569444324845646,0.733553018797625,0.269688832246898
"660",0.5272,0.569816612822046,0.734088039354055,0.269409294542263
"661",0.528,0.570188257543196,0.73462198559921,0.269128857560389
"662",0.5288,0.570559260674823,0.735154859690289,0.268847523629977
"663",0.5296,0.570929623876908,0.735686663780156,0.268565295071698
"664",0.5304,0.571299348803711,0.736217400017354,0.268282174198223
"665",0.5312,0.571668437103793,0.736747070546111,0.267998163314258
"666",0.532,0.572036890420046,0.737275677506349,0.267713264716581
"667",0.5328,0.57240471038971,0.737803223033695,0.267427480694073
"668",0.5336,0.572771898644405,0.738329709259486,0.267140813527751
"669",0.5344,0.573138456810149,0.738855138310779,0.266853265490805
"670",0.5352,0.573504386507385,0.739379512310361,0.266564838848632
"671",0.536,0.573869689351003,0.739902833376756,0.266275535858866
"672",0.5368,0.574234366950368,0.740425103624235,0.265985358771411
"673",0.5376,0.574598420909338,0.740946325162822,0.265694309828478
"674",0.5384,0.574961852826291,0.741466500098305,0.265402391264616
"675",0.5392,0.575324664294147,0.741985630532243,0.265109605306743
"676",0.54,0.575686856900392,0.742503718561976,0.264815954174181
"677",0.5408,0.576048432227102,0.743020766280632,0.264521440078685
"678",0.5416,0.576409391850964,0.743536775777136,0.264226065224482
"679",0.5424,0.576769737343299,0.74405174913622,0.263929831808294
"680",0.5432,0.577129470270087,0.744565688438427,0.263632742019376
"681",0.544,0.577488592191989,0.745078595760124,0.263334798039547
"682",0.5448,0.577847104664367,0.745590473173509,0.26303600204322
"683",0.5456,0.57820500923731,0.746101322746619,0.262736356197434
"684",0.5464,0.578562307455654,0.746611146543338,0.262435862661885
"685",0.5472,0.578919000859005,0.747119946623405,0.262134523588958
"686",0.548,0.579275090981762,0.747627725042425,0.261832341123756
"687",0.5488,0.579630579353135,0.748134483851873,0.261529317404135
"688",0.5496,0.579985467497175,0.748640225099107,0.261225454560728
"689",0.5504,0.580339756932787,0.749144950827372,0.260920754716981
"690",0.5512,0.580693449173756,0.749648663075812,0.260615219989182
"691",0.552,0.58104654572877,0.750151363879475,0.260308852486489
"692",0.5528,0.581399048101435,0.750653055269324,0.260001654310962
"693",0.5536,0.581750957790307,0.751153739272242,0.259693627557593
"694",0.5544,0.582102276288901,0.751653417911043,0.259384774314334
"695",0.5552,0.582453005085722,0.752152093204481,0.259075096662129
"696",0.556,0.582803145664282,0.752649767167253,0.258764596674941
"697",0.5568,0.583152699503118,0.753146441810013,0.258453276419782
"698",0.5576,0.583501668075819,0.753642119139377,0.258141137956742
"699",0.5584,0.583850052851043,0.754136801157931,0.257828183339021
"700",0.5592,0.584197855292538,0.754630489864241,0.257514414612951
"701",0.56,0.584545076859161,0.755123187252859,0.257199833818031
"702",0.5608,0.584891719004902,0.755614895314333,0.256884442986953
"703",0.5616,0.585237783178904,0.756105616035214,0.256568244145631
"704",0.5624,0.585583270825477,0.756595351398062,0.256251239313229
"705",0.5632,0.585928183384126,0.757084103381457,0.255933430502186
"706",0.564,0.586272522289568,0.757571873960009,0.255614819718252
"707",0.5648,0.586616288971749,0.758058665104359,0.255295408960505
"708",0.5656,0.586959484855869,0.758544478781193,0.25497520022139
"709",0.5664,0.587302111362398,0.759029316953247,0.254654195486736
"710",0.5672,0.587644169907096,0.759513181579317,0.254332396735791
"711",0.568,0.587985661901034,0.759996074614264,0.254009805941247
"712",0.5688,0.588326588750612,0.760477998009026,0.253686425069264
"713",0.5696,0.58866695185758,0.760958953710622,0.253362256079502
"714",0.5704,0.589006752619055,0.761438943662162,0.253037300925146
"715",0.5712,0.58934599242754,0.761917969802853,0.252711561552929
"716",0.572,0.589684672670948,0.762396034068011,0.252385039903166
"717",0.5728,0.590022794732613,0.762873138389062,0.252057737909772
"718",0.5736,0.590360359991316,0.763349284693558,0.251729657500297
"719",0.5744,0.590697369821298,0.763824474905176,0.251400800595945
"720",0.5752,0.591033825592285,0.764298710943735,0.251071169111603
"721",0.576,0.5913697286695,0.764771994725195,0.250740764955868
"722",0.5768,0.591705080413684,0.765244328161671,0.250409590031071
"723",0.5776,0.592039882181118,0.765715713161437,0.250077646233304
"724",0.5784,0.592374135323635,0.766186151628938,0.249744935452444
"725",0.5792,0.592707841188641,0.766655645464792,0.24941145957218
"726",0.58,0.593041001119137,0.767124196565802,0.249077220470038
"727",0.5808,0.59337361645373,0.767591806824962,0.248742220017404
"728",0.5816,0.593705688526655,0.768058478131464,0.248406460079552
"729",0.5824,0.594037218667793,0.768524212370708,0.24806994251567
"730",0.5832,0.594368208202686,0.768989011424308,0.24773266917888
"731",0.584,0.594698658452559,0.769452877170098,0.247394641916265
"732",0.5848,0.595028570734335,0.769915811482145,0.247055862568896
"733",0.5856,0.595357946360649,0.770377816230748,0.246716332971853
"734",0.5864,0.595686786639874,0.770838893282454,0.246376054954252
"735",0.5872,0.59601509287613,0.771299044500061,0.246035030339266
"736",0.588,0.596342866369306,0.771758271742627,0.245693260944154
"737",0.5888,0.596670108415075,0.772216576865476,0.245350748580279
"738",0.5896,0.596996820304912,0.772673961720207,0.245007495053136
"739",0.5904,0.597323003326112,0.773130428154702,0.244663502162375
"740",0.5912,0.597648658761804,0.773585978013131,0.244318771701825
"741",0.592,0.59797378789097,0.774040613135962,0.243973305459516
"742",0.5928,0.598298391988463,0.774494335359967,0.243627105217702
"743",0.5936,0.59862247232502,0.774947146518229,0.243280172752888
"744",0.5944,0.59894603016728,0.775399048440152,0.242932509835849
"745",0.5952,0.599269066777803,0.775850042951465,0.242584118231655
"746",0.596,0.599591583415083,0.776300131874231,0.242234999699694
"747",0.5968,0.599913581333568,0.776749317026856,0.241885155993695
"748",0.5976,0.600235061783671,0.777197600224093,0.241534588861749
"749",0.5984,0.600556026011791,0.777644983277052,0.241183300046335
"750",0.5992,0.600876475260328,0.778091467993205,0.24083129128434
"751",0.6,0.601196410767697,0.778537056176396,0.240478564307079
"752",0.6008,0.601515833768345,0.778981749626847,0.240125120840323
"753",0.6016,0.601834745492769,0.779425550141163,0.239770962604319
"754",0.6024,0.602153147167529,0.779868459512345,0.23941609131381
"755",0.6032,0.602471040015265,0.78031047952979,0.239060508678057
"756",0.604,0.602788425254712,0.780751611979306,0.238704216400866
"757",0.6048,0.603105304100716,0.78119185864311,0.238347216180603
"758",0.6056,0.60342167776425,0.781631221299845,0.23798950971022
"759",0.6064,0.603737547452429,0.78206970172458,0.237631098677276
"760",0.6072,0.604052914368524,0.782507301688821,0.237271984763956
"761",0.608,0.60436777971198,0.782944022960515,0.236912169647096
"762",0.6088,0.604682144678429,0.783379867304061,0.236551654998201
"763",0.6096,0.604996010459706,0.783814836480315,0.236190442483469
"764",0.6104,0.605309378243863,0.784248932246595,0.235828533763809
"765",0.6112,0.605622249215188,0.784682156356693,0.235465930494865
"766",0.612,0.605934624554214,0.785114510560878,0.235102634327035
"767",0.6128,0.606246505437736,0.785545996605905,0.234738646905491
"768",0.6136,0.606557893038829,0.785976616235021,0.234373969870203
"769",0.6144,0.606868788526859,0.786406371187973,0.234008604855957
"770",0.6152,0.607179193067498,0.786835263201015,0.233642553492373
"771",0.616,0.607489107822742,0.787263294006914,0.233275817403933
"772",0.6168,0.60779853395092,0.787690465334957,0.232908398209992
"773",0.6176,0.608107472606712,0.788116778910961,0.232540297524807
"774",0.6184,0.608415924941164,0.788542236457275,0.232171516957548
"775",0.6192,0.608723892101701,0.788966839692791,0.231802058112328
"776",0.62,0.609031375232138,0.789390590332949,0.231431922588212
"777",0.6208,0.609338375472701,0.789813490089744,0.231061111979248
"778",0.6216,0.609644893960035,0.790235540671735,0.230689627874477
"779",0.6224,0.609950931827224,0.790656743784048,0.23031747185796
"780",0.6232,0.610256490203797,0.791077101128387,0.229944645508791
"781",0.624,0.610561570215749,0.791496614403039,0.229571150401122
"782",0.6248,0.610866172985551,0.791915285302878,0.229196988104179
"783",0.6256,0.611170299632167,0.792333115519379,0.228822160182283
"784",0.6264,0.611473951271063,0.792750106740617,0.228446668194869
"785",0.6272,0.611777129014224,0.79316626065128,0.228070513696503
"786",0.628,0.612079833970169,0.793581578932671,0.227693698236903
"787",0.6288,0.612382067243959,0.793996063262718,0.227316223360958
"788",0.6296,0.612683829937216,0.79440971531598,0.226938090608745
"789",0.6304,0.612985123148134,0.794822536763653,0.22655930151555
"790",0.6312,0.613285947971491,0.795234529273578,0.226179857611886
"791",0.632,0.613586305498667,0.795645694510246,0.225799760423509
"792",0.6328,0.61388619681765,0.796056034134807,0.225419011471441
"793",0.6336,0.614185623013056,0.796465549805074,0.225037612271984
"794",0.6344,0.614484585166138,0.796874243175531,0.22465556433674
"795",0.6352,0.6147830843548,0.797282115897343,0.224272869172631
"796",0.636,0.615081121653611,0.797689169618354,0.223889528281915
"797",0.6368,0.615378698133817,0.798095405983105,0.223505543162202
"798",0.6376,0.615675814863353,0.798500826632831,0.223120915306479
"799",0.6384,0.615972472906858,0.798905433205473,0.22273564620312
"800",0.6392,0.616268673325684,0.799309227335682,0.222349737335907
"801",0.64,0.616564417177914,0.799712210654827,0.221963190184049
"802",0.6408,0.61685970551837,0.800114384791002,0.221576006222198
"803",0.6416,0.617154539398626,0.800515751369031,0.221188186920468
"804",0.6424,0.617448919867025,0.800916312010476,0.220799733744448
"805",0.6432,0.617742847968686,0.801316068333642,0.220410648155227
"806",0.644,0.618036324745517,0.801715021953586,0.220020931609404
"807",0.6448,0.618329351236231,0.80211317448212,0.219630585559109
"808",0.6456,0.618621928476356,0.802510527527821,0.219239611452021
"809",0.6464,0.618914057498247,0.802907082696036,0.21884801073138
"810",0.6472,0.619205739331097,0.803302841588887,0.218455784836011
"811",0.648,0.619496975000951,0.803697805805282,0.218062935200335
"812",0.6488,0.619787765530719,0.804091976940914,0.217669463254389
"813",0.6496,0.620078111940185,0.804485356588276,0.217275370423841
"814",0.6504,0.62036801524602,0.804877946336662,0.216880658130009
"815",0.6512,0.620657476461796,0.805269747772172,0.216485327789875
"816",0.652,0.620946496597995,0.805660762477726,0.216089380816102
"817",0.6528,0.62123507666202,0.806050992033063,0.215692818617053
"818",0.6536,0.621523217658213,0.806440438014748,0.215295642596805
"819",0.6544,0.621810920587857,0.806829101996183,0.214897854155163
"820",0.6552,0.622098186449197,0.807216985547611,0.214499454687683
"821",0.656,0.622385016237444,0.80760409023612,0.214100445585681
"822",0.6568,0.622671410944793,0.807990417625652,0.213700828236253
"823",0.6576,0.622957371560429,0.808375969277009,0.213300604022291
"824",0.6584,0.62324289907054,0.808760746747859,0.212899774322497
"825",0.6592,0.623527994458332,0.809144751592742,0.2124983405114
"826",0.66,0.623812658704035,0.809527985363076,0.212096303959372
"827",0.6608,0.624096892784916,0.809910449607165,0.211693666032643
"828",0.6616,0.624380697675292,0.810292145870203,0.211290428093319
"829",0.6624,0.62466407434654,0.810673075694281,0.210886591499392
"830",0.6632,0.624947023767107,0.811053240618395,0.210482157604762
"831",0.664,0.625229546902522,0.811432642178449,0.210077127759247
"832",0.6648,0.625511644715408,0.811811281907264,0.209671503308605
"833",0.6656,0.625793318165489,0.812189161334584,0.209265285594539
"834",0.6664,0.626074568209608,0.812566281987078,0.208858475954725
"835",0.6672,0.626355395801729,0.812942645388354,0.208451075722815
"836",0.668,0.626635801892957,0.813318253058957,0.208043086228462
"837",0.6688,0.626915787431539,0.81369310651638,0.207634508797326
"838",0.6696,0.627195353362884,0.814067207275069,0.207225344751097
"839",0.6704,0.627474500629568,0.814440556846429,0.206815595407506
"840",0.6712,0.627753230171345,0.814813156738831,0.206405262080338
"841",0.672,0.62803154292516,0.815185008457616,0.205994346079452
"842",0.6728,0.628309439825157,0.815556113505101,0.205582848710791
"843",0.6736,0.62858692180269,0.81592647338059,0.205170771276398
"844",0.6744,0.628863989786337,0.816296089580374,0.204758115074431
"845",0.6752,0.629140644701903,0.816664963597739,0.204344881399178
"846",0.676,0.629416887472438,0.817033096922975,0.20393107154107
"847",0.6768,0.629692719018241,0.817400491043376,0.203516686786696
"848",0.6776,0.629968140256876,0.817767147443253,0.203101728418817
"849",0.6784,0.630243152103177,0.818133067603934,0.202686197716382
"850",0.6792,0.630517755469261,0.818498253003775,0.202270095954539
"851",0.68,0.630791951264538,0.81886270511816,0.201853424404652
"852",0.6808,0.631065740395719,0.819226425419514,0.201436184334313
"853",0.6816,0.631339123766829,0.819589415377304,0.201018377007358
"854",0.6824,0.631612102279216,0.819951676458045,0.200600003683879
"855",0.6832,0.631884676831558,0.82031321012531,0.200181065620238
"856",0.684,0.632156848319876,0.82067401783973,0.199761564069081
"857",0.6848,0.632428617637545,0.821034101059006,0.199341500279354
"858",0.6856,0.632699985675299,0.82139346123791,0.198920875496314
"859",0.6864,0.632970953321246,0.821752099828293,0.198499690961543
"860",0.6872,0.633241521460872,0.822110018279093,0.198077947912961
"861",0.688,0.633511690977058,0.822467218036336,0.197655647584842
"862",0.6888,0.633781462750081,0.822823700543145,0.197232791207825
"863",0.6896,0.634050837657633,0.823179467239745,0.196809380008929
"864",0.6904,0.63431981657482,0.823534519563471,0.196385415211564
"865",0.6912,0.634588400374181,0.823888858948769,0.195960898035547
"866",0.692,0.634856589925693,0.824242486827206,0.195535829697114
"867",0.6928,0.63512438609678,0.824595404627476,0.195110211408931
"868",0.6936,0.635391789752322,0.824947613775401,0.194684044380111
"869",0.6944,0.635658801754667,0.825299115693942,0.194257329816226
"870",0.6952,0.63592542296364,0.825649911803203,0.193830068919317
"871",0.696,0.636191654236548,0.826000003520436,0.193402262887911
"872",0.6968,0.636457496428195,0.826349392260046,0.192973912917029
