"","z_SC","z_IC","z_IN"
"1",0.910770072467096,0.999778821122904,0.967944932158929
"2",0.909325252153038,0.999775239771406,0.967574512132758
"3",0.907582320039888,0.999770919474636,0.967129890971521
"4",0.905477384192651,0.999765701860323,0.966596091749567
"5",0.902931986295323,0.999759392449745,0.965955091843242
"6",0.899849509864985,0.999751751754584,0.965185209729683
"7",0.896110644971766,0.999742484035091,0.964260378601358
"8",0.891567728881319,0.999731223271944,0.963149309025826
"9",0.886037667657202,0.999717515620647,0.961814528794133
"10",0.879293240675927,0.999700797857587,0.960211327987991
"11",0.871052633658599,0.999680371435006,0.958286661126481
"12",0.860967173554754,0.999655372078821,0.955978094982036
"13",0.848607673251728,0.999624735940542,0.953212980868734
"14",0.833450383106012,0.999587164774601,0.949908117826599
"15",0.814864527290546,0.999541095044043,0.94597028962426
"16",0.79210483123069,0.999484679397895,0.941298185848514
"17",0.764314149815465,0.999415793185846,0.935786296090738
"18",0.73054300245702,0.999332082880822,0.929331345630816
"19",0.689793730995149,0.999231075535489,0.9218416267056
"20",0.641096023988235,0.999110365988247,0.913249103232347
"21",0.583616398954314,0.99896788824258,0.903523406281708
"22",0.516796216797365,0.998802257570613,0.892685906704993
"23",0.4405017379252,0.998613142465041,0.880821219530596
"24",0.355158536696553,0.998401597819232,0.868083126666784
"25",0.261836352478775,0.998170275251971,0.854692379845853
"26",0.162252779839067,0.99792343225453,0.840925099824975
"27",0.0586791869630813,0.997666698985743,0.827092588624899
"28",0,0.997406615824147,0.813515305199046
"29",0,0.997150015808164,0.800495296525755
"30",0,0.996900578700845,0.788155376132833
"31",0,0.996657981470881,0.776422529239588
"32",0,0.996424481724911,0.765356802976908
"33",0,0.996201635614488,0.754986445679048
"34",0,0.995990328141378,0.745312018811477
"35",0,0.995790905328543,0.736314087304658
"36",0,0.995603300144093,0.727959592639606
"37",0,0.99542716506537,0.720207833437541
"38",0,0.995261979017385,0.7130148642889
"39",0,0.995107133840526,0.706336769006951
"40",0,0.994961996038144,0.700131768452475
"41",0,0.994825949540547,0.694361506875712
"42",0,0.994698421041621,0.688991635800319
"43",0,0.994578892397597,0.683991914005229
"44",0,0.994466903855182,0.679335991758675
"45",0,0.994362051049939,0.675001001566993
"46",0,0.994263978223721,0.670967051288338
"47",0,0.994172369773658,0.667216698500726
"48",0,0.994086941254128,0.663734443173659
"49",0,0.994007430848122,0.660506271825893
"50",0,0.993933591882945,0.657519269070591
"51",0,0.993865186648652,0.654761300715281
"52",0,0.993801981645566,0.65222076843451
"53",0,0.993743744216884,0.649886430258322
"54",0,0.993690240443344,0.647747278938848
"55",0,0.993641234119866,0.645792468803723
"56",0,0.993596486616059,0.64401128166262
"57",0,0.993555757482115,0.642393125222449
"58",0,0.993518805440336,0.640927549054677
"59",0,0.993485389733656,0.639604276630489
"60",0,0.993455271718664,0.638413248734024
"61",0,0.993428216441172,0.637344667773025
"62",0,0.993403994182811,0.636389042506016
"63",0,0.993382381898486,0.635537229990219
"64",0,0.993363164485542,0.634780472393959
"65",0,0.993346135862691,0.63411042777144
"66",0,0.993331099839291,0.633519193982144
"67",0,0.993317870772606,0.632999325589581
"68",0,0.993306274020461,0.632543843943933
"69",0,0.99329614620158,0.632146240832379
"70",0,0.993287335283117,0.631800476357721
"71",0,0.993279700511867,0.631500971584213
"72",0,0.993273112218801,0.631242597005882
"73",0,0.993267451508205,0.631020657176772
"74",0,0.993262609856956,0.630830872407168
"75",0,0.99325848865963,0.630669358836657
"76",0,0.993254998679822,0.630532605250357
"77",0,0.993252059526223,0.630417451214121
"78",0,0.993249599079266,0.630321063558077
"79",0,0.993247552887499,0.630240911907197
"80",0,0.993245863590056,0.630174745422334
"81",0,0.993244480343276,0.630120569853183
"82",0,0.993243358263307,0.630076625336011
"83",0,0.993242457889422,0.630041365095318
"84",0,0.9932417446728,0.63001343521489
"85",0,0.993241188493356,0.629991655562569
"86",0,0.993240763206533,0.629975001930799
"87",0,0.993240446221049,0.629962589420667
"88",0,0.993240218107917,0.629953657074491
"89",0,0.993240062240522,0.629947553742133
"90",0,0.993239964465106,0.629943725150036
"91",0,0.993239912800613,0.629941702129784
"92",0,0.993239897166656,0.629941089953676
"93",0,0.993239909138119,0.629941558718102
"94",0,0.993239941724825,0.629942834711092
"95",0,0.99323998917459,0.62994469269784
"96",0,0.993240046797968,0.629946949056976
"97",0,0.993240110813001,0.629949455700598
"98",0,0.993240178208283,0.62995209471233
"99",0,0.993240246610213,0.629954773149254
"100",0,0.993240314240764,0.629957421388611
"101",0,0.993240379709408,0.62995998498041
