"","Time","SC","IC","SN","IN"
"1",0,0,0,742.5,7.5
"2",30,0.760597484956312,0.000822087528138192,740.278679814754,8.95990061276094
"3",60,1.60022861554857,0.0037300687255775,737.700249701218,10.6957916145076
"4",90,2.53873949029579,0.00959853790490916,734.694629984963,12.7570319868361
"5",120,3.59871046312592,0.0196729223369686,731.18106828266,15.2005483318771
"6",150,4.80577121606428,0.0357129871538626,727.067043221253,18.091472575529
"7",180,6.18887966988842,0.0601904081525611,722.247325396536,21.5036045254221
"8",210,7.78051034749438,0.0965503358048906,716.60340282236,25.5195364943406
"9",240,9.61671858318871,0.149560553758437,710.00340669761,30.230314165442
"10",270,11.736997133793,0.225764013639897,702.302851190781,35.7343876617854
"11",300,14.1838371675792,0.334058566338888,693.346520031329,42.1355842347524
"12",330,17.0019022145411,0.486410703524734,682.971827009333,49.5398600726002
"13",360,20.2366978671828,0.698713639749924,671.014071268478,58.0505172245884
"14",390,23.9326351165083,0.991769238767489,657.313918636109,67.7616770086144
"15",420,28.1304197380679,1.392342118085,641.727284029062,78.7499541147842
"16",450,32.8637554373487,1.9341888955689,624.137552977424,91.0645026896581
"17",480,38.1554527339225,2.65890602229065,604.46965495842,104.715986285366
"18",510,44.0131731036226,3.61637820094649,582.704977293279,119.665471402151
"19",540,50.4252002350236,4.86455968770269,558.895523488708,135.814716588565
"20",570,57.3567851996163,6.46830766896538,533.175221884031,152.999685247386
"21",600,64.7477109306467,8.49703605230226,505.766068386924,170.989184630126
"22",630,72.5117231329182,11.0210849947816,476.976984752042,189.490207120257
"23",660,80.5383198533383,14.1069131541546,447.194071195482,208.160695797024
"24",690,88.6970923650998,17.8114942753919,416.862235975128,226.62917738438
"25",720,96.8443811061589,22.17652243508,386.459754456838,244.519342001922
"26",750,104.831630057273,27.223225583251,356.468659563133,261.476484796343
"27",780,112.514445652514,32.9485447802414,327.344795860104,277.19221370714
"28",810,119.761279140911,39.3233514108599,299.491400345811,291.423969102417
"29",840,126.460689016441,46.2929695944938,273.239285938769,304.007055450296
"30",870,132.526469724642,53.7799263853349,248.835283715004,314.858320175017
"31",900,137.900291893109,61.6885373125349,226.439209707353,323.971961087002
"32",930,142.551963905014,69.9106407159569,206.128051934097,331.409343444932
"33",960,146.477555686298,78.3318299240366,187.905864339857,337.284750049808
"34",990,149.696065523042,86.8374049961552,171.716698653477,341.749830827325
"35",1020,152.245142087586,95.3176119686533,157.458882683848,344.978363259912
"36",1050,154.176456199588,103.671807037989,144.998897068543,347.152839693878
"37",1080,155.55115243257,111.811428767754,134.183818197347,348.453600602328
"38",1110,156.435699351314,119.661789245849,124.851726331001,349.050785071836
"39",1140,156.898345712116,127.162786202156,116.839844440752,349.099023644975
"40",1170,157.006268444117,134.26878702061,109.99056951017,348.734375025102
"41",1200,156.823393996436,140.947841833648,104.155595782852,348.073168387063
"42",1230,156.408860536285,147.180450668995,99.1984743191908,347.212214475529
"43",1260,155.816052447873,152.958049620177,94.9959105047551,346.229987427195
"44",1290,155.092104666196,158.28137185025,91.4381217774151,345.188401706139
"45",1320,154.277754993577,163.158816989038,88.4286054991729,344.134822518211
"46",1350,153.407484040746,167.60486652989,85.8834230347064,343.104226394657
"47",1380,152.509864879254,171.638621219056,83.7301991097702,342.121314791918
"48",1410,151.608048335672,175.282506806506,81.9070012653235,341.202443592498
"49",1440,150.720314287979,178.561149090333,80.3611795929348,340.357357028752
"50",1470,149.860660888361,181.500422239128,79.0482206107043,339.590696261805
"51",1500,149.039395971387,184.126663625015,77.9306621705907,338.903278233007
"52",1530,148.263702641615,186.466045082775,76.977097906419,338.29315436919
"53",1560,147.538170379445,188.544086290649,76.161276769234,337.756466560671
"54",1590,146.865275372825,190.385289528095,75.461307272871,337.288127826208
"55",1620,146.245808098195,192.012879084819,74.8589625050729,336.882350311913
"56",1650,145.679247475752,193.448628640923,74.3390793221357,336.533044561188
"57",1680,145.16408119505,194.712761359556,73.8890453312818,336.234112114111
"58",1710,144.698075873529,195.82390780156,73.4983640835199,335.97965224139
"59",1740,144.278501026342,196.799109085562,73.1582893366931,335.764100551402
"60",1770,143.902311529891,197.653854498346,72.861519489484,335.582314482279
"61",1800,143.56629356172,198.402144225042,72.6019436704145,335.429618542824
"62",1830,143.267178916721,199.0565695725,72.3744318077548,335.301819703024
"63",1860,143.001732405575,199.628404426707,72.1746617848288,335.195201382889
"64",1890,142.76681667382,200.127702948271,71.9989776303467,335.106502747561
"65",1920,142.559438381252,200.563399602315,71.8442735003959,335.032888516036
"66",1950,142.37677922936,200.943408543342,71.7078989622512,334.971913265046
"67",1980,142.216214875754,201.274720155799,71.5875817773334,334.921483191113
"68",2010,142.075324344054,201.563493188427,71.4813649886123,334.879817478906
"69",2040,141.951892132322,201.815141439372,71.3875556523599,334.845410775945
