"","zC_0.05","zC_0.25","zC_0.5","zC_0.75","zC_0.9","zN_0.05","zN_0.25","zN_0.5","zN_0.75","zN_0.9"
"477",0.0752554577556089,0.0598977611156064,0.0403414772251213,0.0203783777524724,0.00820173338832408,0,0,0,0,0
"478",0.0741546183094471,0.0590143546905629,0.0397403824705997,0.0200716263270053,0.00807751932440104,0,0,0,0,0
"479",0.0730547293703765,0.0581319318512175,0.0391401447368729,0.0197654080460504,0.00795354441579754,0,0,0,0,0
"480",0.071955790482086,0.0572504913427868,0.0385407623093192,0.0194597215357848,0.00782980797345423,0,0,0,0,0
"481",0.0708578011845573,0.0563700319108413,0.0379422334773888,0.0191545654270444,0.0077063093109595,0,0,0,0,0
"482",0.0697607610140756,0.0554905523013044,0.0373445565345913,0.0188499383552949,0.00758304774452401,0,0,0,0,0
"483",0.0686646695032844,0.0546120512604816,0.0367477297784971,0.0185458389606252,0.00746002259297618,0,0,0,0,0
"484",0.0675695261811987,0.0537345275350637,0.0361517515107135,0.0182422658877153,0.00733723317774537,0,0,0,0,0
"485",0.0664753305732478,0.0528579798721384,0.0355566200368831,0.0179392177858257,0.0072146788228542,0,0,0,0,0
"486",0.0653820822013043,0.0519824070192132,0.0349623336666783,0.017636693308773,0.00709235885490156,0,0,0,0,0
"487",0.0642897805837055,0.0511078077242131,0.0343688907137831,0.0173346911149158,0.00697027260305161,0,0,0,0,0
"488",0.0631984252352975,0.0502341807355072,0.0337762894958903,0.0170332098671346,0.0068484193990267,0,0,0,0,0
"489",0.0621080156674565,0.0493615248019159,0.033184528334692,0.0167322482328076,0.00672679857708514,0,0,0,0,0
"490",0.061018551388122,0.0484898386727162,0.0325936055558668,0.016431804883803,0.00660540947402066,0,0,0,0,0
"491",0.0599300319018247,0.0476191210976629,0.0320035194890714,0.0161318784964478,0.00648425142913711,0,0,0,0,0
"492",0.0588424567097193,0.0467493708270013,0.0314142684679366,0.0158324677515198,0.00636332378425208,0,0,0,0,0
"493",0.0577558253096111,0.045880586611469,0.0308258508300521,0.0155335713342237,0.00624262588367175,0,0,0,0,0
"494",0.056670137195988,0.0450127672023184,0.0302382649169579,0.0152351879341738,0.00612215707418617,0,0,0,0,0
"495",0.0555853918600453,0.0441459113513222,0.029651509074139,0.0149373162453762,0.00600191670505568,0,0,0,0,0
"496",0.0545015887897244,0.0432800178107867,0.0290655816510124,0.014639954966212,0.00588190412799816,0,0,0,0,0
"497",0.0534187274697226,0.0424150853335609,0.0284804810009177,0.0143431027994162,0.00576211869718113,0,0,0,0,0
"498",0.0523368073815464,0.0415511126730544,0.027896205481115,0.0140467584520628,0.00564255976920525,0,0,0,0,0
"499",0.0512558280035187,0.0406880985832409,0.0273127534527633,0.0137509206355436,0.00552322670309668,0,0,0,0,0
"500",0.0501757888108205,0.0398260418186727,0.0267301232809256,0.0134555880655578,0.00540411886029291,0,0,0,0,0
"501",0.0490966892755086,0.0389649411344923,0.0261483133345457,0.0131607594620817,0.00528523560463545,0,0,0,0,0
"502",0.0480185288665536,0.03810479528644,0.0255673219864498,0.012866433549365,0.00516657630235429,0,0,0,0,0
"503",0.046941307049857,0.0372456030308687,0.0249871476133309,0.0125726090559012,0.00504814032205647,0,0,0,0,0
"504",0.0458650232882912,0.0363873631247525,0.0244077885957468,0.0122792847144223,0.00492992703472117,0,0,0,0,0
"505",0.0447896770417112,0.0355300743256977,0.0238292433181021,0.0119864592618693,0.00481193581368211,0,0,0,0,0
"506",0.0437152677670001,0.0346737353919524,0.0232515101686446,0.011694131439383,0.00469416603461814,0,0,0,0,0
"507",0.0426417949180775,0.0338183450824165,0.0226745875394572,0.0114022999922856,0.00457661707554402,0,0,0,0,0
"508",0.0415692579459362,0.0329639021566502,0.0220984738264406,0.0111109636700589,0.00445928831679687,0,0,0,0,0
"509",0.0404976562986713,0.0321104053748931,0.0215231674293185,0.0108201212263356,0.00434217914102852,0,0,0,0,0
"510",0.0394269894214975,0.0312578534980608,0.0209486667516128,0.0105297714188738,0.00422528893319396,0,0,0,0,0
"511",0.0383572567567833,0.0304062452877649,0.0203749702006467,0.0102399130095449,0.00410861708053667,0,0,0,0,0
"512",0.0372884577440759,0.0295555795063195,0.0198020761875318,0.00995054476431922,0.00399216297258431,0,0,0,0,0
"513",0.0362205918201173,0.0287058549167475,0.0192299831271526,0.00966166545324199,0.0038759260011314,0,0,0,0,0
"514",0.035153658418887,0.0278570702827964,0.018658689438169,0.00937327385042253,0.00375990556023831,0,0,0,0,0
