"","zC_0.05","zC_0.25","zC_0.5","zC_0.75","zC_0.9","zN_0.05","zN_0.25","zN_0.5","zN_0.75","zN_0.9"
"665",0.659752015345747,0.573061896123307,0.433008417684278,0.247011565616229,0.107279881419128,0,0,0,0,0
"666",0.659467485164053,0.572780059688176,0.432758918114256,0.246845910928086,0.107201328545218,0,0,0,0,0
"667",0.659183206747426,0.572498522140653,0.43250973791019,0.246680504639758,0.107122903804172,0,0,0,0,0
"668",0.658899179860696,0.572217283066532,0.432260876483264,0.246515346196928,0.107044606883037,0,0,0,0,0
"669",0.658615404268597,0.571936342052144,0.432012333246021,0.246350435046912,0.106966437469878,0,0,0,0,0
"670",0.658331879735767,0.57165569868436,0.431764107612365,0.246185770638657,0.106888395253775,0,0,0,0,0
"671",0.658048606026752,0.57137535255059,0.431516198997553,0.246021352422732,0.106810479924815,0,0,0,0,0
"672",0.657765582906007,0.571095303238787,0.431268606818196,0.24585717985132,0.10673269117409,0,0,0,0,0
"673",0.657482810137898,0.57081555033744,0.431021330492249,0.245693252378218,0.106655028693693,0,0,0,0,0
"674",0.657200287486712,0.570536093435583,0.430774369439016,0.245529569458826,0.106577492176717,0,0,0,0,0
"675",0.656918014716648,0.570256932122789,0.430527723079137,0.245366130550144,0.106500081317242,0,0,0,0,0
"676",0.656635991591827,0.569978065989172,0.430281390834592,0.245202935110763,0.106422795810341,0,0,0,0,0
"677",0.656354217876294,0.569699494625388,0.430035372128696,0.245039982600864,0.106345635352072,0,0,0,0,0
"678",0.656072693334019,0.569421217622636,0.429789666386091,0.244877272482209,0.106268599639471,0,0,0,0,0
"679",0.655791417728898,0.569143234572653,0.429544273032749,0.244714804218134,0.106191688370553,0,0,0,0,0
"680",0.65551039082476,0.568865545067723,0.429299191495962,0.244552577273549,0.106114901244306,0,0,0,0,0
"681",0.655229612385366,0.568588148700669,0.429054421204346,0.244390591114924,0.106038237960685,0,0,0,0,0
"682",0.65494908217441,0.568311045064857,0.428809961587831,0.244228845210292,0.105961698220613,0,0,0,0,0
"683",0.654668799955527,0.568034233754197,0.428565812077659,0.244067339029236,0.105885281725973,0,0,0,0,0
"684",0.654388765492291,0.567757714363141,0.428321972106385,0.243906072042888,0.105808988179606,0,0,0,0,0
