"","PC","PN","0.25","0.5","0.75"
"66",0.805668199708133,0.90307345332331,0.878722139919515,0.854370826515721,0.830019513111927
"67",0.804726484558473,0.901756926173786,0.877499315769957,0.853241705366129,0.828984094962301
"68",0.803788105792874,0.900445063322376,0.87628082394,0.852116584557625,0.827952345175249
"69",0.802853045712074,0.899137840025337,0.875066641447021,0.850995442868705,0.826924244290389
"70",0.801921286741782,0.897835231713636,0.873856745470672,0.849878259227709,0.825899772984746
"71",0.800992811431577,0.896537213991409,0.872651113351451,0.848765012711493,0.824878912071535
"72",0.800067602453816,0.895243762634439,0.871449722589283,0.847655682544127,0.823861642498972
"73",0.799145642602558,0.893954853588651,0.870252550842127,0.846550248095604,0.822847945349081
"74",0.798226914792497,0.892670462968615,0.869059575924585,0.845448688880556,0.821837801836526
"75",0.797311402057907,0.891390567056079,0.867870775806536,0.844350984556993,0.82083119330745
"76",0.796399087551597,0.890115142298501,0.866686128611775,0.843257114925049,0.819828101238323
"77",0.795489954543877,0.88884416530761,0.865505612616676,0.842167059925743,0.81882850723481
"78",0.794583986421538,0.887577612857972,0.864329206248863,0.841080799639755,0.817832393030647
"79",0.793681166686838,0.886315461885579,0.863156888085894,0.839998314286208,0.816839740486523
"80",0.792781478956498,0.885057689486447,0.86198863685396,0.838919584221472,0.815850531588985
"81",0.791884906960717,0.883804272915231,0.860824431426602,0.837844589937974,0.814864748449345
"82",0.790991434542187,0.882555189583853,0.859664250823436,0.83677331206302,0.813882373302603
"83",0.790101045655123,0.881310417060147,0.858508074208891,0.835705731357635,0.812903388506379
"84",0.789213724364303,0.880069933066514,0.857355880890961,0.834641828715408,0.811927776539856
"85",0.788329454844119,0.878833715478594,0.856207650319975,0.833581585161357,0.810955520002738
"86",0.787448221377632,0.877601742323953,0.855063362087372,0.832524981850792,0.809986601614212
"87",0.786570008355644,0.876373991780775,0.853922995924492,0.831472000068209,0.809021004211926
"88",0.785694800275775,0.875150442176581,0.85278653170138,0.830422621226178,0.808058710750977
"89",0.784822581741554,0.873931071986949,0.8516539494256,0.829376826864251,0.807099704302903
"90",0.78395333746151,0.872715859834251,0.850525229241066,0.828334598647881,0.806143968054695
"91",0.783087052248285,0.871504784486409,0.849400351426878,0.827295918367347,0.805191485307816
"92",0.782223711017744,0.870297824855653,0.848279296396175,0.826260767936698,0.804242239477221
"93",0.781363298788104,0.869094959997299,0.847162044695001,0.825229129392702,0.803296214090403
"94",0.780505800679063,0.867896169108541,0.846048577001171,0.824200984893802,0.802353392786432
"95",0.779651201910946,0.866701431527243,0.844938874123169,0.823176316719094,0.80141375931502
"96",0.778799487803854,0.865510726730761,0.843832916999034,0.822155107267308,0.800477297535581
"97",0.777950643776824,0.864324034334764,0.842730686695279,0.821137339055794,0.799543991416309
"98",0.777104655346996,0.863141334092069,0.841632164405801,0.820122994719533,0.798613825033264
"99",0.776261508128791,0.861962605891494,0.840537331450818,0.819112057010142,0.797686782569466
"100",0.775421187833093,0.860787829756712,0.839446169275807,0.818104508794902,0.796762848313998
"101",0.774583680266445,0.859616985845129,0.838358659450458,0.817100333055787,0.795842006661116
"102",0.773748971330247,0.858450054446763,0.837274783667634,0.816099512888505,0.794924242109376
"103",0.772917047019966,0.857287015983137,0.836194523742344,0.815102031501552,0.794009539260759
"104",0.772087893424356,0.856127851006189,0.83511786161073,0.814107872215272,0.793097882819814
"105",0.771261496724674,0.854972540197181,0.834044779329055,0.813117018460928,0.792189257592801
"106",0.770437843193923,0.853821064365633,0.832975259072705,0.812129453779778,0.79128364848685
"107",0.769616919196083,0.852673404448255,0.831909283135212,0.811145161822169,0.790381040509126
"108",0.768798711185364,0.851529541507897,0.830846833927264,0.81016412634663,0.789481418765997
"109",0.767983205705459,0.850389456732507,0.829787893975745,0.809186331218983,0.788584768462221
"110",0.767170389388806,0.849253131434103,0.828732445922779,0.808211760411454,0.78769107490013
"111",0.76636024895586,0.848120547047744,0.827680472524773,0.807240398001802,0.786800323478831
"112",0.765552771214363,0.846991685130528,0.826631956651487,0.806272228172446,0.785912499693404
"113",0.764747943058639,0.845866527360585,0.825586881285099,0.805307235209612,0.785027589134126
"114",0.763945751468875,0.844745055536088,0.824545229519285,0.804345403502481,0.784145577485678
"115",0.763146183510422,0.843627251574271,0.823506984558309,0.803386717542347,0.783266450526384
"116",0.762349226333103,0.842513097510458,0.822472129716119,0.80243116192178,0.782390194127442
"117",0.761554867170521,0.841402575497097,0.821440648415453,0.801478721333809,0.781516794252165
"118",0.760763093339378,0.840295667802813,0.820412524186954,0.800529380571096,0.780646236955237
"119",0.759973892238801,0.839192356811458,0.819387740668294,0.79958312452513,0.779778508381965
"120",0.759187251349672,0.838092625021183,0.818366281603305,0.798639938185428,0.77891359476755
"121",0.758403158233967,0.836996455043506,0.817348130841122,0.797699806638737,0.778051482436352
"122",0.757621600534101,0.8359038296024,0.816333272335325,0.796762715068251,0.777192157801176
"123",0.756842565972278,0.834814731533384,0.815321690143107,0.795828648752831,0.776335607362554
"124",0.756066042349847,0.833729143782622,0.814313368424429,0.794897593066235,0.775481817708041
"125",0.755292017546668,0.832647049406039,0.813308291441196,0.793969533476354,0.774630775511511
"126",0.75452047952048,0.831568431568432,0.812306443556444,0.793044455544456,0.773782467532467
"127",0.753751416306273,0.830493273542601,0.811307809233519,0.792122344924437,0.772936880615355
"128",0.752984816015678,0.829421558708485,0.810312373035283,0.791203187362082,0.77209400168888
"129",0.752220666836345,0.828353270552303,0.809320119623314,0.790286968694324,0.771253817765335
"130",0.751458957031343,0.827288392665708,0.808331033757117,0.789373674848526,0.770416315939934
"131",0.750699674938555,0.826226908744946,0.807345100293348,0.788463291841751,0.769581483390153
"132",0.749942808970087,0.825168802590021,0.806362304185038,0.787555805780054,0.76874930737507
"133",0.749188347611671,0.824114058103879,0.805382630480827,0.786651202857775,0.767919775234723
"134",0.748436279422092,0.823062659291582,0.804406064324209,0.785749469356837,0.767092874389464
"135",0.7476865930326,0.822014590259505,0.803432590952779,0.784850591646052,0.766268592339326
"136",0.746939277146341,0.820969835214536,0.802462195697487,0.783954556180438,0.765446916663389
"137",0.74619432053779,0.819928378463278,0.801494863981906,0.783061349500534,0.764627835019162
"138",0.745451712052189,0.818890204411269,0.800530581321499,0.782170958231729,0.763811335141959
"139",0.744711440604988,0.817855297562198,0.799569333322895,0.781283369083593,0.762997404844291
"140",0.743973495181297,0.816823642517137,0.798611105683177,0.780398568849217,0.762186032015257
"141",0.743237864835336,0.815795223973779,0.797655884189168,0.779516544404558,0.761377204619947
"142",0.742504538689897,0.814770026725676,0.796703654716731,0.778637282707786,0.760570910698841
"143",0.741773505935803,0.813748035661496,0.795754403230073,0.777760770798649,0.759767138367226
"144",0.741044755831385,0.812729235764275,0.794808115781052,0.77688699579783,0.758965875814607
"145",0.740318277701948,0.811713612110684,0.7938647785085,0.776015944906316,0.758167111304132
"146",0.739594060939254,0.810701149870301,0.792924377637539,0.775147605404778,0.757370833172016
"147",0.738872095001005,0.809691834304888,0.791986899478917,0.774281964652946,0.756577029826976
"148",0.73815236941033,0.808685650767675,0.791052330428339,0.773419010089002,0.755785689749666
"149",0.737434873755279,0.807682584702654,0.790120656965811,0.772558729228967,0.754996801492123
"150",0.736719597688324,0.806682621643876,0.789191865654988,0.7717011096661,0.754210353677212
"151",0.736006530925855,0.805685747214752,0.788265943142528,0.770846139070304,0.753426334998079
"152",0.735295663247693,0.804691947127371,0.787342876157452,0.769993805187532,0.752644734217612
"153",0.734586984496599,0.803701207181813,0.786422651510509,0.769144095839206,0.751865540167902
"154",0.733880484577792,0.80271351326547,0.78550525609355,0.768296998921631,0.751088741749711
"155",0.733176153458466,0.801728851352383,0.784590676878904,0.767452502405425,0.750314327931946
"156",0.732473981167321,0.800747207502573,0.78367890091876,0.766610594334947,0.749542287751134
"157",0.731773957794086,0.799768567861384,0.78276991534456,0.765771262827735,0.748772610310911
"158",0.731076073489058,0.798792918658832,0.781863707366389,0.764934496073945,0.748005284781502
"159",0.730380318462636,0.797820246208959,0.780960264272378,0.764100282335797,0.747240300399217
"160",0.729686682984866,0.796850536909191,0.78005957342811,0.763268609947029,0.746477646465948
"161",0.728995157384988,0.795883777239709,0.779161622276029,0.762439467312349,0.745717312348668
"162",0.728305732050982,0.794919953762815,0.778266398334857,0.761612842906899,0.74495928747894
"163",0.727618397429127,0.793959053122313,0.777373889199016,0.76078872527572,0.744203561352424
"164",0.726933144023561,0.793001062042888,0.776484082538057,0.759967103033225,0.743450123528393
"165",0.726249962395837,0.792045967329503,0.775596966096086,0.75914796486267,0.742698963629253
"166",0.725568843164495,0.791093755866782,0.77471252769121,0.758331299515639,0.741950071340067
"167",0.724889777004634,0.790144414618418,0.773830755214972,0.757517095811526,0.74120343640808
"168",0.72421275464748,0.789197930626577,0.772951636631803,0.756705342637029,0.740459048642255
"169",0.723537766879971,0.788254291011303,0.77207515997847,0.755896028945637,0.739716897912804
"170",0.722864804544335,0.787313482969941,0.771201313363539,0.755089143757138,0.738976974150736
"171",0.722193858537676,0.786375493776552,0.770330084966833,0.754284676157114,0.738239267347395
"172",0.721524919811567,0.785440310781344,0.7694614630389,0.753482615296455,0.737503767554011
"173",0.720857979371638,0.7845079214101,0.768595435900485,0.752682950390869,0.736770464881253
"174",0.720193028277177,0.783578313163616,0.767731991942006,0.751885670720397,0.736039349498787
"175",0.719530057640731,0.782651473617141,0.766871119623038,0.751090765628936,0.735310411634833
"176",0.718869058627705,0.781727390419826,0.766012807471796,0.750298224523765,0.734583641575735
"177",0.718210022455975,0.780806051294173,0.765157044084624,0.749508036875074,0.733859029665524
"178",0.717552940395495,0.779887444035493,0.764303818125493,0.748720192215494,0.733136566305494
"179",0.716897803767915,0.778971556511364,0.763453118325502,0.74793468013964,0.732416241953777
"180",0.716244603946198,0.778058376661102,0.762604933482376,0.74715149030365,0.731698047124924
"181",0.715593332354237,0.777147892495227,0.76175925245998,0.746370612424732,0.730981972389484
"182",0.714943980466487,0.77624009209494,0.760916064187827,0.745592036280714,0.7302680083736
"183",0.714296539807588,0.775334963611603,0.760075357660599,0.744815751709596,0.729556145758592
"184",0.713651001951997,0.774432495266225,0.759237121937668,0.744041748609111,0.728846375280554
"185",0.713007358523623,0.773532675348946,0.758401346142615,0.743270016936284,0.728138687729954
"186",0.712365601195466,0.772635492218537,0.757568019462769,0.742500546707001,0.727433073951234
"187",0.711725721689255,0.771740934301894,0.756737131148734,0.741733327995574,0.726729524842415
"188",0.711087711775095,0.770848990093541,0.755908670513929,0.740968350934318,0.726028031354707
"189",0.710451563271112,0.769959648155137,0.755082626934131,0.740205605713125,0.725328584492118
"190",0.709817268043105,0.769072897114987,0.754258989847017,0.739445082579046,0.724631175311075
"191",0.709184818004197,0.768188725667559,0.753437748751719,0.738686771835878,0.723935794920038
"192",0.708554205114494,0.767307122573,0.752618893208373,0.737930663843747,0.723242434479121
"193",0.707925421380744,0.766428076656661,0.751802412837682,0.737176749018702,0.722551085199723
"194",0.707298458855994,0.765551576808629,0.75098829732047,0.736425017832311,0.721861738344153
"195",0.706673309639265,0.764677611983251,0.750176536397255,0.735675460811258,0.721174385225262
"196",0.706049965875211,0.763806171198678,0.749367119867811,0.734928068536945,0.720489017206078
"197",0.705428419753795,0.7629372435364,0.748560037590749,0.734182831645097,0.719805625699446
"198",0.704808663509961,0.762070818140791,0.747755279483084,0.733439740825376,0.719124202167668
"199",0.704190689423311,0.761206884218658,0.746952835519821,0.732698786820985,0.718444738122148
"200",0.703574489817784,0.760345431038793,0.746152695733541,0.731959960428289,0.717767225123037
"201",0.702960057061341,0.759486447931526,0.74535485021398,0.731223252496434,0.717091654778887
"202",0.702347383565644,0.758629924288289,0.744559289107627,0.730488653926966,0.716418018746305
"203",0.70173646178575,0.757775849561173,0.743766002617317,0.729756155673461,0.715746308729606
"204",0.701127284219796,0.756924213262502,0.742974981001825,0.729025748741149,0.715076516480473
"205",0.700519843408698,0.756075004964398,0.742186214575473,0.728297424186548,0.714408633797623
"206",0.699914131935838,0.755228214298361,0.74139969370773,0.727571173117099,0.713742652526469
"207",0.699310142426771,0.754383830954839,0.740615408822822,0.726846986690805,0.713078564558788
"208",0.698707867548921,0.753541844682819,0.739833350399345,0.72612485611587,0.712416361832395
"209",0.698107300011283,0.752702245289405,0.739053508969875,0.725404772650344,0.711756036330814
"210",0.697508432564133,0.75186502263941,0.738275875120591,0.724686727601772,0.711097580082953
"211",0.696911257998734,0.751030166654947,0.737500439490894,0.723970712326841,0.710440985162787
"212",0.696315769147046,0.750197667315025,0.73672719277303,0.723256718231036,0.709786243689041
"213",0.695721958881441,0.749367514655148,0.735956125711721,0.722544736768294,0.709133347824867
"214",0.695129820114415,0.748539698766919,0.735187229103793,0.721834759440667,0.708482289777541
"215",0.694539345798313,0.747714209797642,0.73442049379781,0.721126777797978,0.707833061798146
"216",0.693950528925043,0.746891037949935,0.733655910693712,0.720420783437489,0.707185656181266
"217",0.693363362525799,0.746070173481341,0.732893470742455,0.71971676800357,0.706540065264684
"218",0.692777839670791,0.745251606703942,0.732133164945654,0.719014723187366,0.705896281429079
"219",0.692193953468968,0.74443532798398,0.731374984355227,0.718314640726474,0.705254297097721
"220",0.691611697067748,0.743621327741478,0.730618920073046,0.717616512404613,0.704614104736181
"221",0.691031063652753,0.742809596449868,0.729864963250589,0.716920330051311,0.703975696852032
"222",0.690452046447539,0.742000124635614,0.729113105088595,0.716226085541576,0.703339065994558
"223",0.689874638713335,0.741192902877847,0.728363336836719,0.715533770795591,0.702704204754463
"224",0.689298833748783,0.740387921808,0.727615649793196,0.714843377778392,0.702071105763587
"225",0.688724624889673,0.739585172109444,0.726870035304501,0.714154898499559,0.701439761694616
"226",0.688152005508693,0.738784644517129,0.72612648476502,0.713468325012911,0.700810165260802
"227",0.687580969015169,0.737986329817227,0.725384989616712,0.712783649416198,0.700182309215684
"228",0.687011508854814,0.73719021884678,0.724645541348788,0.712100863850797,0.699556186352805
"229",0.686443618509477,0.736396302493348,0.723908131497381,0.711419960501413,0.698931789505445
"230",0.685877291496894,0.735604571694664,0.723172751645221,0.710740931595779,0.698309111546337
"231",0.685312521370444,0.734815017438282,0.722439393421323,0.710063769404363,0.697688145387403
"232",0.684749301718898,0.734027630761246,0.721708048500659,0.709388466240072,0.697068883979485
"233",0.684187626166185,0.733242402749741,0.720978708603852,0.708715014457963,0.696451320312074
"234",0.683627488371143,0.732459324538762,0.720251365496857,0.708043406454952,0.695835447413047
"235",0.683068882027286,0.731678387311778,0.719526010990655,0.707373634669532,0.695221258348409
"236",0.682511800862567,0.730899582300404,0.718802636940945,0.706705691581485,0.694608746222026
"237",0.681956238639138,0.730122900784069,0.718081235247836,0.706039569711604,0.693997904175371
"238",0.681402189153126,0.729348334089693,0.717361797855551,0.705375261621409,0.693388725387267
"239",0.680849646234392,0.728575873591364,0.716644316752121,0.704712759912878,0.692781203073635
"240",0.68029860374631,0.727805510710016,0.715928783969089,0.704052057228163,0.692175330487236
"241",0.679749055585537,0.727037236913114,0.71521519158122,0.703393146249325,0.691571100917431
"242",0.679200995681786,0.726271043714338,0.7145035317062,0.702736019698062,0.690968507689924
"243",0.678654417997605,0.725506922673269,0.713793796504353,0.702080670335437,0.690367544166521
"244",0.678109316528154,0.724744865395081,0.713085978178349,0.701427090961617,0.689768203744886
"245",0.677565685300985,0.723984863530233,0.712380068972921,0.700775274415609,0.689170479858297
"246",0.677023518375825,0.723226908774163,0.711676061174579,0.700125213574994,0.68857436597541
"247",0.676482809844358,0.722470992866989,0.710973947111331,0.699476901355674,0.687979855600016
"248",0.675943553830013,0.721717107593203,0.710273719152405,0.698830330711608,0.687386942270811
"249",0.675405744487748,0.720965244781378,0.709575369707971,0.698185494634563,0.686795619561155
"250",0.674869376003839,0.720215396303874,0.708878891228865,0.697542386153856,0.686205881078848
"251",0.674334442595674,0.719467554076539,0.708184276206323,0.696900998336107,0.68561772046589
"252",0.673800938511542,0.718721710058424,0.707491517171704,0.696261324284983,0.685031131398263
"253",0.673268858030428,0.717977856251494,0.706800606696227,0.695623357140961,0.684446107585694
"254",0.672738195461807,0.717235984700337,0.706111537390705,0.694987090081072,0.68386264277144
"255",0.672208945145445,0.71649608749189,0.705424301905279,0.694352516318667,0.683280730732056
"256",0.671681101451192,0.715758156755149,0.704738892929159,0.69371962910317,0.682700365277181
"257",0.671154658778787,0.715022184660892,0.704055303190365,0.693088421719839,0.682121540249313
"258",0.67062961155766,0.714288163421405,0.703373525455468,0.692458887489532,0.681544249523596
"259",0.67010595424673,0.713556085290205,0.702693552529337,0.691831019768468,0.680968487007599
"260",0.669583681334219,0.712825942561769,0.702015377254882,0.691204811947994,0.680394246641106
"261",0.669062787337449,0.71209772757126,0.701338992512807,0.690580257454354,0.679821522395902
"262",0.668543266802658,0.711371432694263,0.700664391221362,0.68995734974846,0.679250308275559
"263",0.668025114304804,0.710647050346517,0.699991566336089,0.689336082325661,0.678680598315232
"264",0.667508324447381,0.709924572983652,0.699320510849584,0.688716448715517,0.678112386581449
"265",0.666992891862228,0.709203993100925,0.698651217791251,0.688098442481576,0.677545667171902
"266",0.666478811209343,0.708485303232963,0.697983680227058,0.687482057221153,0.676980434215248
"267",0.665966077176704,0.707768495953501,0.697317891259302,0.686867286565102,0.676416681870903
"268",0.665454684480077,0.707053563875133,0.696653844026369,0.686254124177605,0.675854404328841
"269",0.664944627862843,0.70634049964905,0.695991531702498,0.685642563755947,0.675293595809395
"270",0.664435902095814,0.705629295964795,0.69533094749755,0.685032599030305,0.674734250563059
"271",0.663928501977053,0.70491994555001,0.694672084656771,0.684424223763531,0.674176362870292
"272",0.6634224223317,0.704212441170187,0.694014936460565,0.683817431750944,0.673619927041322
"273",0.662917658011793,0.703506775628427,0.693359496224268,0.68321221682011,0.673064937415951
"274",0.662414203896096,0.702802941765188,0.692705757297915,0.682608572830642,0.672511388363369
"275",0.661912054889924,0.702100932458052,0.69205371306602,0.682006493673988,0.671959274281956
"276",0.661411205924972,0.701400740621478,0.691403356947351,0.681405973273225,0.671408589599098
"277",0.660911651959145,0.700702359206566,0.69075468239471,0.680807005582855,0.670859328771
"278",0.660413387976387,0.70000578120082,0.690107682894712,0.680209584588603,0.670311486282495
"279",0.659916408986515,0.699310999627914,0.689462351967564,0.679613704307215,0.669765056646865
"280",0.659420710025051,0.69861800754746,0.688818683166858,0.679019358786256,0.669220034405654
"281",0.658926286153059,0.697926798054773,0.688176670079345,0.678426542103916,0.668676414128487
"282",0.658433132456976,0.697237364280648,0.68753630632473,0.677835248368812,0.668134190412894
"283",0.657941244048455,0.696549699391124,0.686897585555456,0.677245471719789,0.667593357884122
"284",0.657450616064201,0.695863796587266,0.6862605014565,0.676657206325733,0.667053911194967
"285",0.656961243665809,0.695179649104938,0.685625047745156,0.676070446385374,0.666515845025591
"286",0.65647312203961,0.694497250214579,0.684991218170836,0.675485186127094,0.665979154083352
"287",0.655986246396505,0.693816593220985,0.684359006514865,0.674901419808745,0.665443833102625
"288",0.655500611971818,0.693137671463088,0.683728406590271,0.674319141717453,0.664909876844635
"289",0.655016214025132,0.692460478313741,0.683099412241589,0.673738346169437,0.664377280097284
"290",0.654533047840141,0.6917850071795,0.68247201734466,0.67315902750982,0.663846037674981
"291",0.654051108724493,0.691111251500411,0.681846215806431,0.672581180112452,0.663316144418472
"292",0.653570392009641,0.690439204749796,0.681222001564758,0.672004798379719,0.66278759519468
"293",0.653090893050689,0.689768860434048,0.680599368588209,0.671429876742369,0.662260384896529
"294",0.652612607226247,0.689100212092414,0.679978310875872,0.670856409659331,0.661734508442789
"295",0.652135529938276,0.688433253296793,0.679358822457164,0.670284391617534,0.661209960777905
"296",0.651659656611946,0.687767977651527,0.678740897391632,0.669713817131737,0.660686736871842
"297",0.651184982695491,0.687104378793199,0.678124529768772,0.669144680744345,0.660164831719918
"298",0.650711503660056,0.686442450390427,0.677509713707834,0.668576977025242,0.659644240342649
"299",0.650239214999562,0.685782186143667,0.676896443357641,0.668010700571614,0.659124957785588
"300",0.649768112230557,0.685123579785008,0.676284712896395,0.667445846007783,0.65860697911917
"301",0.649298190892077,0.684466625077979,0.675674516531503,0.666882407985028,0.658090299438553
"302",0.648829446545504,0.683811315817347,0.675065848499386,0.666320381181426,0.657574913863465
"303",0.648361874774427,0.683157645828926,0.674458703065301,0.665759760301676,0.657060817538052
"304",0.647895471184503,0.682505608969379,0.67385307452316,0.665200540076941,0.656548005630722
"305",0.647430231403317,0.68185519912603,0.673248957195352,0.664642715264674,0.656036473333995
"306",0.646966151080252,0.68120641021667,0.672646345432566,0.664086280648461,0.655526215864356
"307",0.646503225886345,0.680559236189368,0.672045233613612,0.663531231037856,0.655017228462101
"308",0.646041451514158,0.679913671022281,0.67144561614525,0.66297756126822,0.654509506391189
"309",0.645580823677644,0.679269708723473,0.670847487462016,0.662425266200558,0.654003044939101
"310",0.645121338112011,0.678627343330722,0.670250842026044,0.661874340721367,0.653497839416689
"311",0.644662990573594,0.677986568911342,0.669655674326905,0.661324779742468,0.652993885158031
"312",0.644205776839722,0.677347379561999,0.66906197888143,0.66077657820086,0.652491177520291
"313",0.643749692708589,0.676709769408526,0.668469750233541,0.660229731058557,0.651989711883573
"314",0.643294733999128,0.676073732605747,0.667878982954092,0.659684233302438,0.651489483650783
"315",0.642840896550879,0.675439263337298,0.667289671640693,0.659140079944088,0.650990488247483
"316",0.642388176223862,0.674806355815449,0.666701810917552,0.658597266019655,0.650492721121759
"317",0.641936568898456,0.674175004280927,0.666115395435309,0.658055786589692,0.649996177744074
"318",0.641486070475271,0.673545203002743,0.665530419870875,0.657515636739007,0.649500853607139
"319",0.641036676875023,0.672916946278017,0.664946878927269,0.65697681157652,0.649006744225772
"320",0.640588384038411,0.672290228431809,0.664364767333459,0.65643930623511,0.648513845136761
"321",0.640141187925998,0.671665043816943,0.663784079844207,0.65590311587147,0.648022151898734
"322",0.639695084518086,0.671041386813841,0.663204811239903,0.655368235665964,0.647531660092025
"323",0.639250069814597,0.670419251830357,0.662626956326417,0.654834660822477,0.647042365318537
"324",0.638806139834953,0.669798633301601,0.662050509934939,0.654302386568277,0.646554263201615
"325",0.63836329061796,0.669179525689785,0.661475466921829,0.653771408153872,0.646067349385916
