"","z_sc","z_ic","z_in"
"2105",0,0.993271064796531,0.753600978510911
"2106",0,0.993269891042117,0.753575191205067
"2107",0,0.993268719485613,0.753549453980994
"2108",0,0.993267550124948,0.753523766782687
"2109",0,0.993266382958043,0.753498129554014
"2110",0,0.993265217982815,0.753472542238726
"2111",0,0.99326405519717,0.753447004780455
"2112",0,0.993262894599009,0.753421517122712
"2113",0,0.993261736186227,0.753396079208894
"2114",0,0.99326057995671,0.753370690982276
"2115",0,0.993259425908338,0.753345352386022
"2116",0,0.993258274038983,0.753320063363177
"2117",0,0.993257124346512,0.753294823856673
"2118",0,0.993255976828784,0.753269633809328
"2119",0,0.993254831483652,0.753244493163848
"2120",0,0.993253688308961,0.753219401862825
"2121",0,0.99325254730255,0.753194359848742
"2122",0,0.993251408462252,0.75316936706397
"2123",0,0.993250271785892,0.753144423450772
"2124",0,0.993249137271289,0.753119528951301
"2125",0,0.993248004916256,0.753094683507603
"2126",0,0.993246874718599,0.753069887061616
"2127",0,0.993245746676117,0.753045139555171
"2128",0,0.993244620786604,0.753020440929996
"2129",0,0.993243497047847,0.752995791127713
"2130",0,0.993242375457625,0.75297119008984
"2131",0,0.993241256013713,0.752946637757792
"2132",0,0.993240138713879,0.752922134072882
"2133",0,0.993239023555885,0.752897678976322
"2134",0,0.993237910537485,0.752873272409224
"2135",0,0.993236799656429,0.752848914312597
"2136",0,0.993235690910459,0.752824604627356
"2137",0,0.993234584297315,0.752800343294314
"2138",0,0.993233479814725,0.752776130254189
"2139",0,0.993232377460415,0.7527519654476
"2140",0,0.993231277232105,0.752727848815074
"2141",0,0.993230179127507,0.752703780297041
"2142",0,0.993229083144328,0.752679759833836
"2143",0,0.993227989280271,0.752655787365703
"2144",0,0.99322689753303,0.752631862832792
"2145",0,0.993225807900295,0.752607986175162
"2146",0,0.993224720379751,0.752584157332781
"2147",0,0.993223634969077,0.752560376245527
"2148",0,0.993222551665944,0.752536642853191
"2149",0,0.99322147046802,0.752512957095471
"2150",0,0.993220391372967,0.752489318911981
"2151",0,0.993219314378441,0.752465728242249
"2152",0,0.993218239482092,0.752442185025713
"2153",0,0.993217166681566,0.75241868920173
"2154",0,0.993216095974502,0.75239524070957
"2155",0,0.993215027358535,0.75237183948842
"2156",0,0.993213960831295,0.752348485477386
"2157",0,0.993212896390404,0.75232517861549
"2158",0,0.993211834033481,0.752301918841674
"2159",0,0.99321077375814,0.752278706094798
"2160",0,0.993209715561988,0.752255540313645
"2161",0,0.993208659442629,0.752232421436917
"2162",0,0.993207605397662,0.75220934940324
"2163",0,0.993206553424677,0.752186324151161
"2164",0,0.993205503521264,0.752163345619151
"2165",0,0.993204455685005,0.752140413745607
"2166",0,0.993203409913479,0.752117528468849
"2167",0,0.993202366204258,0.752094689727125
"2168",0,0.99320132455491,0.752071897458607
"2169",0,0.993200284962999,0.752049151601399
"2170",0,0.993199247426083,0.752026452093528
"2171",0,0.993198211941716,0.752003798872954
"2172",0,0.993197178507447,0.751981191877567
"2173",0,0.993196147120821,0.751958631045184
"2174",0,0.993195117779378,0.751936116313557
"2175",0,0.993194090480651,0.751913647620369
"2176",0,0.993193065222174,0.751891224903237
"2177",0,0.99319204200147,0.751868848099709
"2178",0,0.993191020816062,0.751846517147271
"2179",0,0.993190001663468,0.751824231983343
"2180",0,0.9931889845412,0.751801992545279
"2181",0,0.993187969446766,0.751779798770374
"2182",0,0.99318695637767,0.751757650595858
"2183",0,0.993185945331413,0.751735547958899
"2184",0,0.993184936305489,0.751713490796605
"2185",0,0.993183929297391,0.751691479046025
"2186",0,0.993182924304605,0.751669512644146
"2187",0,0.993181921324615,0.7516475915279
"2188",0,0.993180920354899,0.751625715634158
"2189",0,0.993179921392932,0.751603884899737
"2190",0,0.993178924436185,0.751582099261394
"2191",0,0.993177929482125,0.751560358655833
"2192",0,0.993176936528215,0.751538663019703
"2193",0,0.993175945571914,0.751517012289599
"2194",0,0.993174956610676,0.751495406402063
"2195",0,0.993173969641954,0.751473845293582
"2196",0,0.993172984663194,0.751452328900595
"2197",0,0.99317200167184,0.751430857159487
"2198",0,0.993171020665333,0.751409430006594
"2199",0,0.993170041641108,0.751388047378203
"2200",0,0.993169064596598,0.75136670921055
"2201",0,0.993168089529232,0.751345415439826
"2202",0,0.993167116436436,0.751324166002172
"2203",0,0.993166145315631,0.751302960833684
"2204",0,0.993165176164236,0.751281799870411
"2205",0,0.993164208979666,0.751260683048358
"2206",0,0.993163243759331,0.751239610303484
"2207",0,0.993162280500641,0.751218581571706
"2208",0,0.993161319201,0.751197596788897
"2209",0,0.993160359857809,0.751176655890888
"2210",0,0.993159402468466,0.751155758813469
"2211",0,0.993158447030366,0.751134905492388
"2212",0,0.993157493540901,0.751114095863354
"2213",0,0.993156541997459,0.751093329862036
"2214",0,0.993155592397425,0.751072607424065
"2215",0,0.993154644738182,0.751051928485033
"2216",0,0.993153699017108,0.751031292980496
"2217",0,0.99315275523158,0.751010700845972
"2218",0,0.99315181337897,0.750990152016945
"2219",0,0.993150873456649,0.750969646428861
"2220",0,0.993149935461984,0.750949184017136
"2221",0,0.993148999392338,0.750928764717147
"2222",0,0.993148065245075,0.750908388464243
"2223",0,0.993147133017551,0.750888055193737
"2224",0,0.993146202707122,0.750867764840911
"2225",0,0.993145274311142,0.750847517341019
"2226",0,0.993144347826961,0.75082731262928
"2227",0,0.993143423251926,0.750807150640887
"2228",0,0.993142500583383,0.750787031311004
"2229",0,0.993141579818673,0.750766954574763
"2230",0,0.993140660955136,0.750746920367274
"2231",0,0.993139743990109,0.750726928623616
"2232",0,0.993138828920928,0.750706979278843
"2233",0,0.993137915744923,0.750687072267985
"2234",0,0.993137004459425,0.750667207526045
"2235",0,0.993136095061762,0.750647384988003
"2236",0,0.993135187549257,0.750627604588815
"2237",0,0.993134281919234,0.750607866263415
"2238",0,0.993133378169012,0.750588169946714
"2239",0,0.99313247629591,0.750568515573602
"2240",0,0.993131576297243,0.750548903078947
"2241",0,0.993130678170325,0.7505293323976
"2242",0,0.993129781912467,0.750509803464389
"2243",0,0.993128887520979,0.750490316214123
"2244",0,0.993127994993166,0.750470870581598
"2245",0,0.993127104326335,0.750451466501585
"2246",0,0.993126215517788,0.750432103908845
"2247",0,0.993125328564826,0.750412782738117
"2248",0,0.993124443464748,0.750393502924128
"2249",0,0.993123560214851,0.750374264401589
"2250",0,0.993122678812429,0.750355067105197
