"","SC","IC","SN","IN"
"85",137.767676767677,51.969696969697,342.090909090909,218.171717171717
"86",140.363636363636,54.1414141414141,333.969696969697,221.525252525253
"87",142.616161616162,56.8989898989899,325.989898989899,224.49494949495
"88",144.131313131313,59.6565656565657,318.292929292929,227.919191919192
"89",145.757575757576,62.3737373737374,310.444444444444,231.424242424242
"90",147.525252525253,64.7676767676768,302.313131313131,235.393939393939
"91",149.777777777778,67.2222222222222,294.787878787879,238.212121212121
"92",151.383838383838,69.8787878787879,287.494949494949,241.242424242424
"93",153.171717171717,72.7575757575758,279.424242424242,244.646464646465
"94",155.070707070707,75.4545454545455,272.030303030303,247.444444444444
"95",156.858585858586,77.7575757575758,265.20202020202,250.181818181818
"96",158.585858585859,80.4141414141414,258.010101010101,252.989898989899
