,time,S_C,I_C,S_N,I_N
1,0,75,0,667.5,7.5
2,1.5,74.6922251,0.004490467,667.7712047,7.532079716
3,3,74.38601486,0.008961924,668.0406689,7.564354271
4,4.5,74.08136305,0.013414485,668.3083981,7.596824359
5,6,73.77826424,0.017848251,668.5743969,7.629490592
6,7.5,73.47671125,0.022263354,668.8386716,7.662353787
7,9,73.1766982,0.026659902,669.1012273,7.695414624
8,10.5,72.87821899,0.031038007,669.3620692,7.728673812
9,12,72.58126755,0.035397783,669.6212026,7.762132065
10,13.5,72.28583785,0.03973934,669.8786327,7.7957901
11,15,71.99192389,0.044062791,670.1343647,7.829648639
12,16.5,71.69951969,0.048368247,670.3884037,7.863708408
13,18,71.4086193,0.052655819,670.6407547,7.897970135
14,19.5,71.11921681,0.056925617,670.891423,7.932434554
15,21,70.83130635,0.061177752,671.1404135,7.9671024
16,22.5,70.54488206,0.065412334,671.3877312,8.001974416
17,24,70.25993812,0.069629471,671.6333811,8.037051345
18,25.5,69.97646873,0.073829274,671.8773681,8.072333935
19,27,69.69446814,0.07801185,672.1196971,8.107822939
20,28.5,69.41393062,0.08217731,672.360373,8.143519111
21,30,69.13485047,0.08632576,672.5994006,8.179423213
22,31.5,68.85722201,0.090457309,672.8367847,8.215536008
23,33,68.5810396,0.094572065,673.0725301,8.251858262
24,34.5,68.30629763,0.098670134,673.3066415,8.288390748
25,36,68.03299052,0.102751624,673.5391236,8.325134241
26,37.5,67.76111271,0.106816642,673.7699811,8.36208952
27,39,67.49065868,0.110865293,673.9992187,8.399257367
28,40.5,67.22162293,0.114897685,674.2268408,8.43663857
29,42,66.954,0.118913922,674.4528522,8.474233919
30,43.5,66.68778445,0.122914111,674.6772572,8.51204421
31,45,66.42297086,0.126898356,674.9000605,8.55007024
32,46.5,66.15955387,0.130866762,675.1212666,8.588312813
33,48,65.89752811,0.134819435,675.3408797,8.626772735
34,49.5,65.63688827,0.138756479,675.5589044,8.665450816
35,51,65.37762904,0.142677998,675.7753451,8.70434787
36,52.5,65.11974516,0.146584095,675.990206,8.743464717
37,54,64.8632314,0.150474875,676.2034916,8.782802177
38,55.5,64.60808253,0.15435044,676.415206,8.822361078
39,57,64.35429338,0.158210894,676.6253535,8.862142249
40,58.5,64.10185878,0.162056341,676.8339383,8.902146525
41,60,63.85077362,0.165886881,677.0409648,8.942374744
42,61.5,63.60103279,0.169702619,677.2464368,8.982827748
43,63,63.35263121,0.173503655,677.4503587,9.023506383
44,64.5,63.10556385,0.177290093,677.6527346,9.064411499
45,66,62.85982567,0.181062033,677.8535683,9.10554395
46,67.5,62.61541169,0.184819577,678.0528641,9.146904594
47,69,62.37231694,0.188562827,678.2506259,9.188494293
48,70.5,62.13053649,0.192291883,678.4468577,9.230313915
49,72,61.89006542,0.196006846,678.6415634,9.272364328
50,73.5,61.65089885,0.199707818,678.8347469,9.314646406
51,75,61.41303192,0.203394897,679.0264122,9.357161029
52,76.5,61.17645979,0.207068186,679.2165629,9.399909078
53,78,60.94117766,0.210727783,679.4052031,9.44289144
54,79.5,60.70718076,0.214373788,679.5923364,9.486109005
55,81,60.47446432,0.218006301,679.7779667,9.529562667
56,82.5,60.24302363,0.221625422,679.9620976,9.573253325
57,84,60.01285397,0.22523125,680.1447329,9.617181882
58,85.5,59.78395067,0.228823884,680.3258762,9.661349243
59,87,59.55630909,0.232403422,680.5055312,9.705756321
60,88.5,59.32992459,0.235969964,680.6837014,9.750404029
61,90,59.10479258,0.239523608,680.8603905,9.795293286
62,91.5,58.88090849,0.243064453,681.035602,9.840425016
63,93,58.65826777,0.246592597,681.2093395,9.885800145
64,94.5,58.43686588,0.250108138,681.3816064,9.931419605
65,96,58.21669835,0.253611173,681.5524061,9.977284331
66,97.5,57.99776069,0.257101802,681.7217422,10.02339526
67,99,57.78004845,0.260580121,681.8896181,10.06975334
68,100.5,57.56355722,0.264046228,682.056037,10.11635952
69,102,57.34828259,0.26750022,682.2210024,10.16321474
70,103.5,57.13422019,0.270942195,682.3845176,10.21031997
71,105,56.92136567,0.27437225,682.5465859,10.25767616
72,106.5,56.70971471,0.277790482,682.7072105,10.30528429
73,108,56.499263,0.281196988,682.8663947,10.3531453
74,109.5,56.29000628,0.284591865,683.0241417,10.40126019
75,111,56.08194028,0.287975209,683.1804546,10.44962992
76,112.5,55.87506078,0.291347117,683.3353366,10.49825548
77,114,55.66936358,0.294707685,683.4887909,10.54713785
78,115.5,55.4648445,0.29805701,683.6408205,10.59627803
79,117,55.26149938,0.301395189,683.7914284,10.64567699
80,118.5,55.05932408,0.304722316,683.9406179,10.69533575
81,120,54.85831451,0.30803849,684.0883917,10.7452553
82,121.5,54.65846657,0.311343804,684.234753,10.79543665
83,123,54.4597762,0.314638357,684.3797046,10.8458808
84,124.5,54.26223937,0.317922243,684.5232496,10.89658878
85,126,54.06585206,0.321195558,684.6653908,10.94756161
86,127.5,53.87061028,0.324458399,684.806131,10.99880029
87,129,53.67651006,0.32771086,684.9454732,11.05030587
88,130.5,53.48354745,0.330953037,685.0834201,11.10207937
89,132,53.29171853,0.334185027,685.2199746,11.15412183
90,133.5,53.10101941,0.337406925,685.3551394,11.20643428
91,135,52.9114462,0.340618826,685.4889172,11.25901777
92,136.5,52.72299505,0.343820825,685.6213108,11.31187335
93,138,52.53566213,0.347013019,685.7523228,11.36500207
94,139.5,52.34944362,0.350195502,685.8819559,11.41840499
95,141,52.16433576,0.353368371,686.0102127,11.47208316
96,142.5,51.98033475,0.35653172,686.1370959,11.52603766
97,144,51.79743688,0.359685644,686.2626079,11.58026955
98,145.5,51.61563841,0.36283024,686.3867514,11.6347799
99,147,51.43493565,0.365965603,686.509529,11.68956979
100,148.5,51.25532493,0.369091827,686.6309429,11.7446403
101,150,51.07680258,0.372209009,686.7509959,11.79999253
102,151.5,50.89936498,0.375317243,686.8696902,11.85562755
103,153,50.72300852,0.378416625,686.9870284,11.91154647
104,154.5,50.5477296,0.381507251,687.1030128,11.96775037
105,156,50.37352466,0.384589215,687.2176457,12.02424038
106,157.5,50.20039017,0.387662614,687.3309296,12.08101758
107,159,50.02832258,0.390727543,687.4428668,12.1380831
108,160.5,49.8573184,0.393784097,687.5534595,12.19543805
109,162,49.68737416,0.396832371,687.6627099,12.25308355
110,163.5,49.51848638,0.399872463,687.7706204,12.31102072
111,165,49.35065163,0.402904466,687.8771932,12.36925069
112,166.5,49.18386649,0.405928477,687.9824304,12.42777459
113,168,49.01812756,0.408944591,688.0863343,12.48659357
114,169.5,48.85343148,0.411952905,688.1889069,12.54570876
115,171,48.68977488,0.414953514,688.2901503,12.60512131
116,172.5,48.52715443,0.417946514,688.3900667,12.66483236
117,174,48.36556682,0.420932001,688.4886581,12.72484308
118,175.5,48.20500876,0.423910072,688.5859266,12.78515461
119,177,48.04547696,0.426880822,688.6818741,12.84576813
120,178.5,47.88696819,0.429844348,688.7765027,12.90668479
121,180,47.7294792,0.432800746,688.8698143,12.96790578
122,181.5,47.57300679,0.435750112,688.9618108,13.02943225
123,183,47.41754777,0.438692544,689.0524943,13.09126541
124,184.5,47.26309896,0.441628138,689.1418665,13.15340642
125,186,47.10965722,0.44455699,689.2299293,13.21585647
126,187.5,46.95721941,0.447479199,689.3166846,13.27861677
127,189,46.80578243,0.45039486,689.4021342,13.3416885
128,190.5,46.65534318,0.45330407,689.4862799,13.40507286
129,192,46.50589859,0.456206929,689.5691234,13.46877107
130,193.5,46.35744562,0.459103532,689.6506665,13.53278432
131,195,46.20998122,0.461993977,689.730911,13.59711383
132,196.5,46.0635024,0.464878362,689.8098584,13.66176083
133,198,45.91800615,0.467756785,689.8875105,13.72672653
134,199.5,45.7734895,0.470629345,689.963869,13.79201216
135,201,45.6299495,0.473496139,690.0389354,13.85761894
136,202.5,45.48738322,0.476357265,690.1127114,13.92354812
137,204,45.34578774,0.479212823,690.1851985,13.98980093
138,205.5,45.20516016,0.482062911,690.2563983,14.05637862
139,207,45.06549761,0.484907628,690.3263123,14.12328242
140,208.5,44.92679723,0.487747074,690.3949421,14.19051361
141,210,44.78905619,0.490581347,690.462289,14.25807342
142,211.5,44.65227166,0.493410547,690.5283547,14.32596312
143,213,44.51644084,0.496234774,690.5931404,14.39418398
144,214.5,44.38156095,0.499054127,690.6566477,14.46273725
145,216,44.24762923,0.501868708,690.7188778,14.53162423
146,217.5,44.11464293,0.504678617,690.7798323,14.60084617
147,219,43.98259932,0.507483953,690.8395124,14.67040437
148,220.5,43.85149571,0.510284818,690.8979194,14.7403001
149,222,43.7213294,0.513081314,690.9550546,14.81053466
150,223.5,43.59209771,0.515873541,691.0109194,14.88110934
151,225,43.463798,0.518661601,691.065515,14.95202544
152,226.5,43.33642764,0.521445596,691.1188425,15.02328425
153,228,43.209984,0.524225628,691.1709033,15.0948871
154,229.5,43.0844645,0.5270018,691.2216984,15.16683528
155,231,42.95986654,0.529774213,691.2712291,15.2391301
156,232.5,42.83618757,0.532542972,691.3194966,15.3117729
157,234,42.71342505,0.53530818,691.3665018,15.38476499
158,235.5,42.59157645,0.538069939,691.4122459,15.45810769
159,237,42.47063925,0.540828354,691.4567301,15.53180234
160,238.5,42.35061098,0.543583528,691.4999552,15.60585028
161,240,42.23148916,0.546335567,691.5419224,15.68025283
162,241.5,42.11327133,0.549084575,691.5826327,15.75501135
163,243,41.99595506,0.551830658,691.6220871,15.83012719
164,244.5,41.87953792,0.55457392,691.6602865,15.90560168
165,246,41.76401752,0.557314467,691.6972318,15.9814362
166,247.5,41.64939147,0.560052405,691.732924,16.05763209
167,249,41.5356574,0.562787841,691.767364,16.13419073
168,250.5,41.42281296,0.565520882,691.8005527,16.21111347
169,252,41.31085582,0.568251634,691.8324909,16.28840169
170,253.5,41.19978367,0.570980206,691.8631794,16.36605677
171,255,41.08959419,0.573706704,691.892619,16.44408008
172,256.5,40.98028512,0.576431238,691.9208106,16.52247301
173,258,40.87185418,0.579153916,691.9477549,16.60123695
174,259.5,40.76429914,0.581874846,691.9734527,16.68037329
175,261,40.65761775,0.584594139,691.9979047,16.75988342
176,262.5,40.55180781,0.587311904,692.0211116,16.83976874
177,264,40.44686711,0.590028251,692.043074,16.92003066
178,265.5,40.34279348,0.592743291,692.0637927,17.00067058
179,267,40.23958474,0.595457134,692.0832682,17.08168991
180,268.5,40.13723876,0.598169894,692.1015013,17.16309007
181,270,40.03575341,0.60088168,692.1184924,17.24487249
182,271.5,39.93512656,0.603592606,692.1342423,17.32703857
183,273,39.83535612,0.606302784,692.1487513,17.40958975
184,274.5,39.73644001,0.609012328,692.1620202,17.49252746
185,276,39.63837616,0.611721351,692.1740494,17.57585314
186,277.5,39.54116252,0.614429967,692.1848393,17.65956822
187,279,39.44479706,0.617138291,692.1943905,17.74367414
188,280.5,39.34927776,0.619846439,692.2027035,17.82817235
189,282,39.25460262,0.622554525,692.2097786,17.91306429
190,283.5,39.16076966,0.625262666,692.2156162,17.99835144
191,285,39.0677769,0.627970978,692.2202169,18.08403523
192,286.5,38.97562239,0.630679579,692.2235809,18.17011714
193,288,38.88430421,0.633388586,692.2257086,18.25659862
194,289.5,38.79382041,0.636098117,692.2266003,18.34348114
195,291,38.70416911,0.63880829,692.2262564,18.43076618
196,292.5,38.6153484,0.641519226,692.2246772,18.51845522
197,294,38.52735641,0.644231044,692.2218628,18.60654973
198,295.5,38.44019129,0.646943863,692.2178137,18.69505119
199,297,38.35385119,0.649657805,692.2125299,18.78396109
200,298.5,38.26833428,0.652372992,692.2060118,18.87328093
201,300,38.18363876,0.655089544,692.1982595,18.96301219
202,301.5,38.09976281,0.657807585,692.1892732,19.05315638
203,303,38.01670467,0.660527238,692.1790531,19.14371499
204,304.5,37.93446256,0.663248627,692.1675993,19.23468953
205,306,37.85303474,0.665971875,692.1549119,19.32608151
206,307.5,37.77241946,0.668697108,692.140991,19.41789244
207,309,37.69261501,0.671424451,692.1258367,19.51012383
208,310.5,37.61361967,0.674154031,692.1094491,19.60277721
209,312,37.53543177,0.676885974,692.0918282,19.69585409
210,313.5,37.45804961,0.679620407,692.072974,19.789356
211,315,37.38147155,0.682357459,692.0528865,19.88328447
212,316.5,37.30569593,0.685097259,692.0315658,19.97764103
213,318,37.23072112,0.687839935,692.0090117,20.07242721
214,319.5,37.15654551,0.690585618,691.9852243,20.16764456
215,321,37.0831675,0.693334439,691.9602034,20.26329462
216,322.5,37.01058548,0.696086529,691.9339491,20.35937893
217,324,36.9387979,0.69884202,691.906461,20.45589905
218,325.5,36.8678032,0.701601044,691.8777392,20.55285651
219,327,36.79759983,0.704363736,691.8477836,20.65025288
220,328.5,36.72818625,0.70713023,691.8165938,20.74808972
221,330,36.65956096,0.70990066,691.7841698,20.84636859
222,331.5,36.59172246,0.712675163,691.7505113,20.94509105
223,333,36.52466926,0.715453874,691.7156182,21.04425866
224,334.5,36.45839988,0.718236931,691.6794902,21.14387301
225,336,36.39291287,0.721024471,691.642127,21.24393566
226,337.5,36.32820678,0.723816634,691.6035284,21.34444819
227,339,36.26428019,0.726613559,691.5636941,21.44541218
228,340.5,36.20113168,0.729415387,691.5226237,21.54682921
229,342,36.13875984,0.732222257,691.480317,21.64870087
230,343.5,36.0771633,0.735034312,691.4367736,21.75102874
231,345,36.01634067,0.737851695,691.3919932,21.85381442
232,346.5,35.95629059,0.74067455,691.3459754,21.95705951
233,348,35.89701173,0.743503019,691.2987197,22.06076558
234,349.5,35.83850274,0.746337249,691.2502257,22.16493426
235,351,35.78076231,0.749177386,691.2004932,22.26956714
236,352.5,35.72378914,0.752023576,691.1495215,22.37466582
237,354,35.66758192,0.754875967,691.0973102,22.48023192
238,355.5,35.61213939,0.757734708,691.0438589,22.58626703
239,357,35.55746028,0.760599948,690.989167,22.69277279
240,358.5,35.50354334,0.763471837,690.933234,22.79975079
241,360,35.45038733,0.766350526,690.8760595,22.90720267
242,361.5,35.39799103,0.769236168,690.8176428,23.01513003
243,363,35.34635323,0.772128916,690.7579833,23.12353451
244,364.5,35.29547272,0.775028924,690.6970806,23.23241773
245,366,35.24534833,0.777936346,690.634934,23.34178131
246,367.5,35.19597889,0.780851338,690.5715429,23.45162689
247,369,35.14736324,0.783774057,690.5069066,23.5619561
248,370.5,35.09950022,0.786704662,690.4410245,23.67277058
249,372,35.05238872,0.78964331,690.373896,23.78407195
250,373.5,35.00602761,0.792590161,690.3055204,23.89586187
251,375,34.96041579,0.795545376,690.2358969,24.00814197
252,376.5,34.91555217,0.798509117,690.1650248,24.1209139
253,378,34.87143566,0.801481546,690.0929035,24.2341793
254,379.5,34.8280652,0.804462827,690.0195322,24.34793982
255,381,34.78543973,0.807453125,689.94491,24.46219711
256,382.5,34.74355822,0.810452605,689.8690364,24.57695282
257,384,34.70241963,0.813461435,689.7919103,24.69220861
258,385.5,34.66202295,0.816479783,689.7135311,24.80796613
259,387,34.62236718,0.819507816,689.633898,24.92422704
260,388.5,34.58345132,0.822545706,689.55301,25.04099299
261,390,34.5452744,0.825593623,689.4708663,25.15826565
262,391.5,34.50783545,0.82865174,689.3874661,25.27604669
263,393,34.47113352,0.83172023,689.3028085,25.39433776
264,394.5,34.43516766,0.834799267,689.2168925,25.51314054
265,396,34.39993696,0.837889028,689.1297173,25.63245668
266,397.5,34.36544049,0.840989688,689.041282,25.75228787
267,399,34.33167735,0.844101425,688.9515855,25.87263576
268,400.5,34.29864664,0.84722442,688.8606269,25.99350203
269,402,34.2663475,0.850358851,688.7684053,26.11488837
270,403.5,34.23477904,0.8535049,688.6749196,26.23679643
271,405,34.20394043,0.856662751,688.5801689,26.35922789
272,406.5,34.1738308,0.859832586,688.4841522,26.48218444
273,408,34.14444934,0.86301459,688.3868683,26.60566776
274,409.5,34.11579522,0.86620895,688.2883163,26.72967951
275,411,34.08786763,0.869415854,688.1884951,26.85422139
276,412.5,34.06066579,0.87263549,688.0874036,26.97929507
277,414,34.03418891,0.875868048,687.9850408,27.10490224
278,415.5,34.00843621,0.879113718,687.8814055,27.23104458
279,417,33.98340693,0.882372695,687.7764966,27.35772378
280,418.5,33.95910033,0.885645171,687.670313,27.48494152
281,420,33.93551568,0.888931342,687.5628535,27.61269948
282,421.5,33.91265224,0.892231404,687.454117,27.74099936
283,423,33.8905093,0.895545555,687.3441023,27.86984284
284,424.5,33.86908617,0.898873994,687.2328082,27.99923161
285,426,33.84838214,0.902216921,687.1202336,28.12916736
286,427.5,33.82839655,0.905574538,687.0063771,28.25965177
287,429,33.80912873,0.908947049,686.8912377,28.39068655
288,430.5,33.79057801,0.912334658,686.774814,28.52227337
289,432,33.77274376,0.91573757,686.6571047,28.65441393
290,433.5,33.75562534,0.919155994,686.5381088,28.78710991
291,435,33.73922213,0.922590137,686.4178247,28.92036302
292,436.5,33.72353352,0.926040211,686.2962513,29.05417493
293,438,33.70855891,0.929506427,686.1733873,29.18854735
294,439.5,33.69429771,0.932988997,686.0492313,29.32348195
295,441,33.68074935,0.936488137,685.9237821,29.45898044
296,442.5,33.66791325,0.940004063,685.7970382,29.5950445
297,444,33.65578886,0.943536991,685.6689983,29.73167583
298,445.5,33.64437564,0.947087142,685.5396611,29.8688761
299,447,33.63367306,0.950654735,685.4090252,30.00664702
300,448.5,33.62368059,0.954239993,685.2770891,30.14499028
301,450,33.61439772,0.957843139,685.1438516,30.28390755
302,451.5,33.60582395,0.961464399,685.0093111,30.42340054
303,453,33.59795879,0.965103999,684.8734663,30.56347092
304,454.5,33.59080175,0.968762168,684.7363157,30.70412039
305,456,33.58435239,0.972439134,684.5978579,30.84535063
306,457.5,33.57861022,0.976135131,684.4580913,30.98716333
307,459,33.57357481,0.979850391,684.3170146,31.12956017
308,460.5,33.56924572,0.983585149,684.1746263,31.27254284
309,462,33.56562253,0.987339641,684.0309248,31.41611301
310,463.5,33.56270481,0.991114105,683.8859087,31.56027238
311,465,33.56049217,0.994908782,683.7395764,31.70502261
312,466.5,33.5589842,0.998723911,683.5919265,31.8503654
313,468,33.55818053,1.002559737,683.4429573,31.99630242
314,469.5,33.55808078,1.006416504,683.2926674,32.14283534
315,471,33.55868458,1.010294459,683.1410551,32.28996584
316,472.5,33.55999158,1.014193849,682.988119,32.4376956
317,474,33.56200144,1.018114926,682.8338574,32.58602628
318,475.5,33.56471383,1.02205794,682.6782687,32.73495955
319,477,33.56812842,1.026023145,682.5213513,32.88449709
320,478.5,33.5722449,1.030010797,682.3631037,33.03464056
321,480,33.57706296,1.034021152,682.2035243,33.18539163
322,481.5,33.58258232,1.03805447,682.0426113,33.33675195
323,483,33.58880269,1.042111011,681.8803631,33.4887232
324,484.5,33.5957238,1.046191038,681.7167781,33.64130701
325,486,33.60334538,1.050294815,681.5518547,33.79450507
326,487.5,33.61166718,1.054422608,681.3855912,33.948319
327,489,33.62068896,1.058574687,681.2179859,34.10275047
328,490.5,33.63041049,1.062751319,681.0490371,34.25780113
329,492,33.64083153,1.066952779,680.8787431,34.41347262
330,493.5,33.65195189,1.07117934,680.7071022,34.56976659
331,495,33.66377134,1.075431276,680.5341127,34.72668467
332,496.5,33.67628971,1.079708868,680.3597729,34.8842285
333,498,33.68950679,1.084012393,680.1840811,35.04239972
334,499.5,33.70342242,1.088342134,680.0070355,35.20119995
335,501,33.71803644,1.092698375,679.8286344,35.36063084
336,502.5,33.73334867,1.097081401,679.6488759,35.52069399
337,504,33.74935899,1.1014915,679.4677585,35.68139104
338,505.5,33.76606724,1.105928962,679.2852802,35.8427236
339,507,33.78347331,1.110394079,679.1014393,36.00469328
340,508.5,33.80157707,1.114887145,678.9162341,36.16730171
341,510,33.82037841,1.119408455,678.7296627,36.33055047
342,511.5,33.83987723,1.123958308,678.5417233,36.49444119
343,513,33.86007344,1.128537005,678.3524141,36.65897545
344,514.5,33.88096696,1.133144847,678.1617333,36.82415485
345,516,33.90255772,1.137782138,677.9696791,36.98998099
346,517.5,33.92484565,1.142449187,677.7762497,37.15645545
347,519,33.9478307,1.147146301,677.5814432,37.32357982
348,520.5,33.97151282,1.151873791,677.3852577,37.49135567
349,522,33.99589197,1.156631971,677.1876915,37.65978457
350,523.5,34.02096814,1.161421156,676.9887426,37.8288681
351,525,34.04674129,1.166241664,676.7884092,37.99860782
352,526.5,34.07321142,1.171093814,676.5866895,38.16900529
353,528,34.10037853,1.17597793,676.3835815,38.34006207
354,529.5,34.12824263,1.180894334,676.1790833,38.5117797
355,531,34.15680373,1.185843355,675.9731932,38.68415972
356,532.5,34.18606186,1.190825321,675.7659091,38.85720369
357,534,34.21601705,1.195840563,675.5572293,39.03091313
358,535.5,34.24666934,1.200889415,675.3471517,39.20528957
359,537,34.2780188,1.205972214,675.1356745,39.38033453
360,538.5,34.31006547,1.211089297,674.9227957,39.55604953
361,540,34.34280943,1.216241006,674.7085135,39.73243608
362,541.5,34.37625075,1.221427684,674.4928259,39.90949569
363,543,34.41038952,1.226649676,674.2757309,40.08722986
364,544.5,34.44522583,1.231907331,674.0572268,40.26564007
365,546,34.48075979,1.237200998,673.8373114,40.44472782
366,547.5,34.51699151,1.242531032,673.6159829,40.62449459
367,549,34.5539211,1.247897787,673.3932393,40.80494185
368,550.5,34.5915487,1.253301622,673.1690786,40.98607106
369,552,34.62987443,1.258742897,672.943499,41.1678837
370,553.5,34.66889846,1.264221974,672.7164984,41.3503812
371,555,34.70862092,1.269739221,672.4880748,41.53356503
372,556.5,34.74904198,1.275295004,672.2582264,41.71743661
373,558,34.7901618,1.280889695,672.0269511,41.90199738
374,559.5,34.83198057,1.286523666,671.794247,42.08724877
375,561,34.87449847,1.292197294,671.560112,42.2731922
376,562.5,34.91771569,1.297910957,671.3245443,42.45982906
377,564,34.96163244,1.303665037,671.0875417,42.64716078
378,565.5,35.00624892,1.309459917,670.8491024,42.83518873
379,567,35.05156535,1.315295984,670.6092244,43.02391431
380,568.5,35.09758196,1.321173627,670.3679055,43.21333889
381,570,35.14429898,1.327093238,670.1251439,43.40346385
382,571.5,35.19171664,1.333055212,669.8809376,43.59429055
383,573,35.23983521,1.339059946,669.6352845,43.78582034
384,574.5,35.28865493,1.34510784,669.3881827,43.97805456
385,576,35.33817607,1.351199297,669.1396301,44.17099456
386,577.5,35.38839891,1.357334723,668.8896247,44.36464165
387,579,35.43932372,1.363514527,668.6381646,44.55899716
388,580.5,35.49095078,1.36973912,668.3852477,44.7540624
389,582,35.54328041,1.376008916,668.130872,44.94983866
390,583.5,35.59631289,1.382324332,667.8750355,45.14632723
391,585,35.65004854,1.388685788,667.6177363,45.3435294
392,586.5,35.70448767,1.395093707,667.3589722,45.54144644
393,588,35.75963062,1.401548515,667.0987413,45.74007961
394,589.5,35.81547772,1.408050641,666.8370415,45.93943016
395,591,35.8720293,1.414600515,666.5738709,46.13949932
396,592.5,35.92928571,1.421198574,666.3092274,46.34028834
397,594,35.98724731,1.427845254,666.043109,46.54179843
398,595.5,36.04591447,1.434540996,665.7755137,46.7440308
399,597,36.10528754,1.441286243,665.5064396,46.94698666
400,598.5,36.16536692,1.448081443,665.2358845,47.15066718
401,600,36.22615298,1.454927044,664.9638464,47.35507355
402,601.5,36.28764612,1.4618235,664.6903234,47.56020693
403,603,36.34984673,1.468771267,664.4153135,47.76606849
404,604.5,36.41275523,1.475770803,664.1388146,47.97265935
405,606,36.47637202,1.482822571,663.8608247,48.17998066
406,607.5,36.54069753,1.489927035,663.5813419,48.38803354
407,609,36.60573218,1.497084665,663.3003641,48.59681909
408,610.5,36.67147641,1.504295931,663.0178892,48.80633841
409,612,36.73793066,1.511561308,662.7339154,49.01659259
410,613.5,36.80509539,1.518881275,662.4484406,49.22758269
411,615,36.87297104,1.526256311,662.1614629,49.43930978
412,616.5,36.94155809,1.533686903,661.8729801,49.65177491
413,618,37.01085699,1.541173537,661.5829904,49.86497911
414,619.5,37.08086823,1.548716704,661.2914917,50.07892339
415,621,37.1515923,1.556316899,660.998482,50.29360878
416,622.5,37.22302967,1.563974618,660.7039594,50.50903626
417,624,37.29518086,1.571690364,660.407922,50.72520682
418,625.5,37.36804636,1.579464639,660.1103676,50.94212143
419,627,37.44162669,1.587297952,659.8112943,51.15978103
420,628.5,37.51592237,1.595190813,659.5107002,51.37818658
421,630,37.59093392,1.603143738,659.2085834,51.59733899
422,631.5,37.66666187,1.611157243,658.9049417,51.81723918
423,633,37.74310676,1.619231849,658.5997733,52.03788805
424,634.5,37.82026914,1.627368082,658.2930763,52.25928649
425,636,37.89814955,1.635566469,657.9848486,52.48143535
426,637.5,37.97674857,1.643827543,657.6750884,52.7043355
427,639,38.05606674,1.652151837,657.3637936,52.92798778
428,640.5,38.13610465,1.660539891,657.0509624,53.15239301
429,642,38.21686288,1.668992248,656.7365929,53.377552
430,643.5,38.298342,1.677509451,656.420683,53.60346553
431,645,38.38054261,1.686092052,656.1032309,53.8301344
432,646.5,38.46346531,1.694740602,655.7842347,54.05755936
433,648,38.54711071,1.703455658,655.4636925,54.28574116
434,649.5,38.63147941,1.712237781,655.1416023,54.51468052
435,651,38.71657203,1.721087534,654.8179623,54.74437817
436,652.5,38.8023892,1.730005484,654.4927705,54.97483479
437,654,38.88893154,1.738992202,654.1660252,55.20605107
438,655.5,38.97619971,1.748048264,653.8377244,55.43802768
439,657,39.06419433,1.757174248,653.5078662,55.67076525
440,658.5,39.15291606,1.766370735,653.1764488,55.90426442
441,660,39.24236555,1.775638313,652.8434703,56.1385258
442,661.5,39.33254347,1.78497757,652.508929,56.37354998
443,663,39.42345049,1.794389101,652.1728229,56.60933754
444,664.5,39.51508728,1.803873502,651.8351502,56.84588904
445,666,39.60745453,1.813431374,651.4959091,57.08320502
446,667.5,39.70055292,1.823063324,651.1550978,57.321286
447,669,39.79438315,1.832769959,650.8127144,57.56013249
448,670.5,39.88894591,1.842551892,650.4687572,57.79974496
449,672,39.98424192,1.85240974,650.1232244,58.0401239
450,673.5,40.08027189,1.862344123,649.7761143,58.28126974
451,675,40.17703654,1.872355666,649.4274249,58.52318291
452,676.5,40.27453659,1.882444996,649.0771546,58.76586382
453,678,40.37277277,1.892612747,648.7253016,59.00931287
454,679.5,40.47174583,1.902859555,648.3718642,59.25353042
455,681,40.57145651,1.91318606,648.0168406,59.49851682
456,682.5,40.67190556,1.923592906,647.6602291,59.7442724
457,684,40.77309374,1.934080741,647.302028,59.99079747
458,685.5,40.8750218,1.944650218,646.9422357,60.23809233
459,687,40.97769053,1.955301994,646.5808502,60.48615723
460,688.5,41.08110069,1.966036728,646.2178702,60.73499243
461,690,41.18525306,1.976855085,645.8532937,60.98459815
462,691.5,41.29014844,1.987757735,645.4871192,61.2349746
463,693,41.39578762,1.998745349,645.1193451,61.48612196
464,694.5,41.50217139,2.009818605,644.7499696,61.7380404
465,696,41.60930057,2.020978184,644.3789912,61.99073005
466,697.5,41.71717597,2.032224771,644.0064082,62.24419104
467,699,41.8257984,2.043559055,643.6322191,62.49842346
468,700.5,41.93516869,2.054981731,643.2564222,62.75342739
469,702,42.04528767,2.066493497,642.879016,63.00920288
470,703.5,42.15615617,2.078095053,642.4999988,63.26574995
471,705,42.26777505,2.089787108,642.1193692,63.52306862
472,706.5,42.38014515,2.101570371,641.7371256,63.78115887
473,708,42.49326733,2.113445557,641.3532665,64.04002065
474,709.5,42.60714244,2.125413386,640.9677903,64.2996539
475,711,42.72177135,2.137474582,640.5806955,64.56005854
476,712.5,42.83715495,2.149629872,640.1919807,64.82123446
477,714,42.9532941,2.161879989,639.8016444,65.08318151
478,715.5,43.07018969,2.174225669,639.4096851,65.34589955
479,717,43.18784263,2.186667653,639.0161013,65.60938838
480,718.5,43.30625379,2.199206688,638.6208917,65.8736478
481,720,43.4254241,2.211843522,638.2240548,66.13867758
482,721.5,43.54535445,2.224578911,637.8255892,66.40447744
483,723,43.66604578,2.237413612,637.4254935,66.67104713
484,724.5,43.78749899,2.25034839,637.0237663,66.93838631
