"","Control","Infection","IC","IN"
"203",0.476030215128705,0.711032750197544,0.280066543145025,0.430966207052519
"204",0.476269908120633,0.710937350001738,0.280192085579098,0.43074526442264
"205",0.47651145244264,0.710841212958167,0.280318579438385,0.430522633519782
"206",0.476754859364052,0.710744334581461,0.280446030197902,0.430298304383558
"207",0.477000140219263,0.710646710360486,0.28057444335985,0.430072267000636
"208",0.477247306408023,0.710548335758002,0.280703824453627,0.429844511304376
"209",0.477496369395883,0.710449206210586,0.280834179035982,0.429615027174604
"210",0.477747340714621,0.710349317128514,0.280965512691148,0.429383804437367
"211",0.478000231962569,0.710248663895492,0.281097831030883,0.429150832864609
"212",0.478255054805084,0.710147241868613,0.281231139694645,0.428916102173967
"213",0.478511820974915,0.710045046378148,0.281365444349663,0.428679602028485
"214",0.478770542272567,0.709942072727332,0.281500750691013,0.428441322036319
"215",0.479031230566769,0.709838316192328,0.281637064441782,0.428201251750546
"216",0.479293897794819,0.709733772021974,0.28177439135312,0.427959380668854
"217",0.479558555962982,0.709628435437634,0.281912737204338,0.427715698233296
"218",0.479825217146903,0.70952230163307,0.282052107803024,0.427470193830046
"219",0.480093893492024,0.709415365774318,0.282192508985149,0.427222856789169
"220",0.480364597213921,0.709307622999433,0.282333946615114,0.426973676384319
"221",0.480637340598734,0.709199068418404,0.282476426585872,0.426722641832532
"222",0.480912136003579,0.709089697113015,0.282619954819027,0.426469742293989
"223",0.481188995856853,0.708979504136564,0.282764537264854,0.42621496687171
"224",0.481467932658768,0.70886848451393,0.282910179902501,0.425958304611429
"225",0.481748958981576,0.708756633241156,0.28305688873993,0.425699744501226
"226",0.482032087470103,0.708643945285537,0.283204669814124,0.425439275471413
"227",0.482317330842014,0.708530415585263,0.283353529191056,0.425176886394207
"228",0.482604701888288,0.708416039049425,0.283503472965847,0.424912566083577
"229",0.482894213473553,0.708300810557772,0.283654507262792,0.42464630329498
"230",0.483185878536489,0.708184724960611,0.283806638235449,0.424378086725161
"231",0.483479710090146,0.708067777078544,0.283959872066654,0.42410790501189
"232",0.483775721222435,0.707949961702519,0.284114214968682,0.423835746733838
"233",0.484073925096383,0.707831273593481,0.284269673183205,0.423561600410276
"234",0.484374334950582,0.70771170748235,0.284426252981418,0.423285454500933
"235",0.484676964099532,0.707591258069838,0.284583960664066,0.423007297405772
"236",0.484981825933982,0.707469920026258,0.284742802561478,0.42272711746478
"237",0.48528893392136,0.707347687991489,0.284902785033667,0.422444902957821
"238",0.48559830160605,0.707224556574702,0.285063914470309,0.422160642104393
"239",0.485909942609803,0.707100520354304,0.285226197290822,0.421874323063482
"240",0.486223870632079,0.706975573877779,0.285389639944398,0.421585933933381
"241",0.486540099450392,0.70684971166154,0.285554248910031,0.421295462751509
"242",0.486858642920639,0.70672292819077,0.285720030696531,0.421002897494239
"243",0.487179514977518,0.706595217919399,0.285886991842611,0.420708226076788
"244",0.487502729634738,0.706466575269772,0.286055138916802,0.42041143635297
"245",0.487828300985443,0.706336994632654,0.286224478517545,0.42011251611511
"246",0.488156243202564,0.706206470367144,0.286395017273222,0.419811453093922
"247",0.488486570539047,0.706074996800381,0.286566761842083,0.419508234958299
"248",0.488819297328259,0.70594256822756,0.286739718912317,0.419202849315243
"249",0.489154437984254,0.705809178911732,0.28691389520202,0.418895283709712
"250",0.489492007002117,0.705674823083728,0.287089297459206,0.418585525624523
"251",0.489832018958244,0.705539494942003,0.287265932461779,0.418273562480224
"252",0.49017448851062,0.705403188652488,0.287443807017503,0.417959381634985
"253",0.490519430399196,0.705265898348595,0.287622927964046,0.417642970384549
"254",0.490866859446054,0.705127618130927,0.287803302168853,0.417324315962074
"255",0.491216790555805,0.704988342067342,0.287984936529213,0.417003405538129
"256",0.491569238715783,0.704848064192717,0.288167837972153,0.416680226220565
"257",0.491924218996355,0.704706778508914,0.288352013454427,0.416354765054487
"258",0.492281746551146,0.70456447898462,0.288537469962443,0.416027009022177
"259",0.492641836617316,0.704421159555281,0.288724214512222,0.415696945043059
"260",0.493004504515833,0.704276814123051,0.28891225414936,0.415364559973691
"261",0.493369765651626,0.704131436556564,0.28910159594889,0.415029840607673
"262",0.493737635513908,0.703985020690984,0.289292247015284,0.4146927736757
"263",0.49410812967634,0.703837560327839,0.289484214482323,0.414353345845515
"264",0.49448126379725,0.703689049234931,0.289677505513015,0.414011543721916
"265",0.494857053619864,0.703539481146305,0.28987212729952,0.413667353846786
"266",0.495235514972514,0.703388849762191,0.290068087063058,0.413320762699133
"267",0.495616663768727,0.703237148748776,0.290265392053721,0.412971756695056
"268",0.496000516007502,0.703084371738297,0.290464049550435,0.412620322187862
"269",0.496387087773479,0.702930512328972,0.290664066860844,0.412266445468128
"270",0.496776395236989,0.702775564084781,0.290865451321081,0.4119101127637
"271",0.497168454654326,0.702619520535598,0.291068210295737,0.41155131023986
"272",0.49756328236778,0.702462375176985,0.291272351177627,0.411190023999358
"273",0.497960894805861,0.702304121470298,0.291477881387715,0.410826240082584
"274",0.498361308483297,0.702144752842464,0.291684808374851,0.410459944467614
"275",0.498764540001219,0.701984262686079,0.291893139615673,0.410091123070407
"276",0.499170606047207,0.701822644359305,0.292102882614383,0.409719761744922
"277",0.499579523395412,0.701659891185906,0.292314044902592,0.409345846283314
