"","SC","IC","SN","IN"
"81",22.7002870092655,18.3601896955496,111.877613507084,80.0988808103503
"82",22.6494475594323,18.4689310503184,111.749888030134,80.5620884846595
"83",22.3552831981321,18.4005132778651,111.954200592488,81.4331702202561
"84",22.0620429102506,18.5348674969991,112.193998651146,82.6358563062957
"85",21.9255305269653,18.6208854176533,112.13691126782,83.1353502707871
"86",21.3789167360762,19.175436728726,112.001183254933,84.375669694312
"87",21.3819025714682,19.3786198964454,111.853477389129,85.1001044522143
"88",21.6563122111282,19.3303942384562,110.689840582055,85.002516896783
"89",21.4399113333008,19.677747263692,110.17033826917,85.6913247144256
"90",21.5068957698819,19.633024641294,110.48932989299,87.0797445976498
"91",21.6269449408544,20.2536715713772,110.433095518774,87.6117301080469
"92",21.8461193188385,20.3632566703419,109.476262820815,87.5377113539697
"93",22.4312620053245,20.620699123047,108.785629249976,87.8009824845515
"94",22.6622522439337,20.6977747303395,108.528000390161,88.4180862708416
"95",22.9313313960607,20.3877959137868,108.07483144525,88.9298986206937
"96",23.0874490368751,20.0225529406873,106.725682537669,89.0631939987138
"97",23.7110105268,20.1800581633143,105.947755373518,89.6372459337404
"98",23.8713111275752,20.2620683579297,104.531050435029,89.4038047458289
"99",24.1406045466717,20.0993969455742,103.42241321665,89.6372510046842
"100",24.4386078890668,19.9896210443057,102.893101338381,90.5917828012625
"101",24.8040319303133,19.8091908063919,101.84499809202,91.1249558340501
"102",24.8614016686367,19.520297646348,100.55492493803,91.2611172140223
"103",24.9436860697747,19.0148134703744,99.7090205943213,92.0627168748774
"104",25.1193896696106,18.8098700718855,98.4560282306243,92.3243754543203
"105",25.2443893156319,18.8626079797567,97.6662896879683,92.6830217745004
"106",25.2176385280084,18.4244128779994,96.3002769120283,92.5735585217169
"107",25.1304696543957,18.1344585212403,94.887067377781,92.275001265705
"108",25.2577500857448,17.6058845763901,93.0289511795966,91.9667792458151
"109",25.4369392574633,17.1393692940545,91.6823678013203,91.8990767256685
